Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Vikings,6.0,3.76,-1.38,8.62,-9.3,-0.86,-4.11,2.29,7.43,4.39,-3.71,5.61,1.97,2.1,-1.58,2.0,2024,23
49ers,-6.0,0.86,4.11,-2.29,-7.43,-3.76,1.38,-8.62,9.3,-4.39,-5.61,3.71,-2.1,-1.97,1.58,2.0,2024,23
