Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
JC Latham,T,66,100%,0,0%,3,12%,1,Titans,2.0,2024,26
Nicholas Petit-Frere,T,66,100%,0,0%,3,12%,1,Titans,2.0,2024,26
Dillon Radunz,T,66,100%,0,0%,3,12%,1,Titans,2.0,2024,26
Peter Skoronski,T,66,100%,0,0%,3,12%,1,Titans,2.0,2024,26
Will Levis,QB,66,100%,0,0%,0,0%,1,Titans,2.0,2024,26
Lloyd Cushenberry III,C,66,100%,0,0%,0,0%,1,Titans,2.0,2024,26
Calvin Ridley,WR,54,82%,0,0%,0,0%,1,Titans,2.0,2024,26
Tyler Boyd,WR,50,76%,0,0%,0,0%,1,Titans,2.0,2024,26
Tony Pollard,RB,44,67%,0,0%,0,0%,1,Titans,2.0,2024,26
Treylon Burks,WR,33,50%,0,0%,2,8%,1,Titans,2.0,2024,26
Chigoziem Okonkwo,TE,32,48%,0,0%,13,50%,1,Titans,2.0,2024,26
DeAndre Hopkins,WR,29,44%,0,0%,0,0%,1,Titans,2.0,2024,26
Josh Whyle,TE,28,42%,0,0%,5,19%,1,Titans,2.0,2024,26
Tyjae Spears,RB,22,33%,0,0%,3,12%,1,Titans,2.0,2024,26
Nick Vannett,TE,20,30%,0,0%,8,31%,1,Titans,2.0,2024,26
Nick Westbrook-Ikhine,WR,10,15%,0,0%,19,73%,1,Titans,2.0,2024,26
Daniel Brunskill,C,5,8%,0,0%,3,12%,1,Titans,2.0,2024,26
Julius Chestnut,RB,1,2%,0,0%,17,65%,1,Titans,2.0,2024,26
Jha'Quan Jackson,WR,1,2%,0,0%,11,42%,1,Titans,2.0,2024,26
Jaelyn Duncan,T,1,2%,0,0%,3,12%,1,Titans,2.0,2024,26
Amani Hooker,FS,0,0%,57,100%,4,15%,1,Titans,2.0,2024,26
Quandre Diggs,FS,0,0%,57,100%,0,0%,1,Titans,2.0,2024,26
L'Jarius Sneed,CB,0,0%,57,100%,0,0%,1,Titans,2.0,2024,26
Ernest Jones,LB,0,0%,57,100%,0,0%,1,Titans,2.0,2024,26
Kenneth Murray,LB,0,0%,54,95%,0,0%,1,Titans,2.0,2024,26
Chidobe Awuzie,CB,0,0%,53,93%,0,0%,1,Titans,2.0,2024,26
Harold Landry,LB,0,0%,50,88%,0,0%,1,Titans,2.0,2024,26
Arden Key,LB,0,0%,46,81%,4,15%,1,Titans,2.0,2024,26
Jeffery Simmons,DT,0,0%,44,77%,4,15%,1,Titans,2.0,2024,26
T'Vondre Sweat,NT,0,0%,39,68%,4,15%,1,Titans,2.0,2024,26
Roger McCreary,CB,0,0%,37,65%,8,31%,1,Titans,2.0,2024,26
Sebastian Joseph-Day,DT,0,0%,19,33%,4,15%,1,Titans,2.0,2024,26
Jaylen Harrell,LB,0,0%,15,26%,17,65%,1,Titans,2.0,2024,26
Keondre Coburn,NT,0,0%,13,23%,2,8%,1,Titans,2.0,2024,26
James Lynch,NT,0,0%,11,19%,0,0%,1,Titans,2.0,2024,26
Jarvis Brownlee,CB,0,0%,10,18%,14,54%,1,Titans,2.0,2024,26
Jack Gibbens,LB,0,0%,3,5%,18,69%,1,Titans,2.0,2024,26
Ali Gaye,DE,0,0%,3,5%,6,23%,1,Titans,2.0,2024,26
Jamal Adams,SS,0,0%,2,4%,0,0%,1,Titans,2.0,2024,26
Mike Brown,FS,0,0%,0,0%,23,88%,1,Titans,2.0,2024,26
Luke Gifford,LB,0,0%,0,0%,23,88%,1,Titans,2.0,2024,26
Otis Reese,LB,0,0%,0,0%,19,73%,1,Titans,2.0,2024,26
Darrell Baker,CB,0,0%,0,0%,15,58%,1,Titans,2.0,2024,26
Morgan Cox,LS,0,0%,0,0%,8,31%,1,Titans,2.0,2024,26
Ryan Stonehouse,P,0,0%,0,0%,8,31%,1,Titans,2.0,2024,26
Nick Folk,K,0,0%,0,0%,6,23%,1,Titans,2.0,2024,26
Andrew Rupcich,T,0,0%,0,0%,3,12%,1,Titans,2.0,2024,26
