Player,Pos,home_team,team,week,year,game_id
Dak Prescott,QB,1,Cowboys,2.0,2024,21
Rico Dowdle,RB,1,Cowboys,2.0,2024,21
Brandin Cooks,WR,1,Cowboys,2.0,2024,21
Jalen Tolbert,WR,1,Cowboys,2.0,2024,21
CeeDee Lamb,WR,1,Cowboys,2.0,2024,21
Luke Schoonmaker,TE,1,Cowboys,2.0,2024,21
Tyler Smith,OL,1,Cowboys,2.0,2024,21
Tyler Guyton,OT,1,Cowboys,2.0,2024,21
Terence Steele,T,1,Cowboys,2.0,2024,21
Cooper Beebe,OG,1,Cowboys,2.0,2024,21
Zack Martin,G,1,Cowboys,2.0,2024,21
DeMarcus Lawrence,DE,1,Cowboys,2.0,2024,21
Osa Odighizuwa,DT,1,Cowboys,2.0,2024,21
Mazi Smith,DT,1,Cowboys,2.0,2024,21
Eric Kendricks,MLB,1,Cowboys,2.0,2024,21
Marist Liufau,LB,1,Cowboys,2.0,2024,21
Micah Parsons,LB,1,Cowboys,2.0,2024,21
Damone Clark,LB,1,Cowboys,2.0,2024,21
Caelen Carson,CB,1,Cowboys,2.0,2024,21
Trevon Diggs,CB,1,Cowboys,2.0,2024,21
Malik Hooker,S,1,Cowboys,2.0,2024,21
Donovan Wilson,S,1,Cowboys,2.0,2024,21
