Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Mike Gesicki,CIN,9,7,91,0,3.0,39,5.6,52,7.4,6.9,0,,1,11.1,0,108.8,2.0,2024,29
Erick All,CIN,4,4,32,0,1.0,18,4.5,14,3.5,4.5,0,,0,0.0,0,100.0,2.0,2024,29
Ja'Marr Chase,CIN,5,4,35,0,2.0,19,4.8,16,4.0,4.6,1,4.0,0,0.0,0,95.8,2.0,2024,29
Drew Sample,CIN,3,3,28,0,1.0,10,3.3,18,6.0,3.3,0,,0,0.0,0,105.6,2.0,2024,29
Andrei Iosivas,CIN,4,2,7,2,2.0,7,3.5,0,0.0,7.3,0,,2,50.0,0,95.8,2.0,2024,29
Jermaine Burton,CIN,2,1,47,0,1.0,40,40.0,7,7.0,33.5,0,,0,0.0,0,95.8,2.0,2024,29
Trenton Irwin,CIN,6,1,5,0,,5,5.0,0,0.0,3.8,0,,0,0.0,0,39.6,2.0,2024,29
Zack Moss,CIN,1,1,13,0,1.0,-2,-2.0,15,15.0,-2.0,1,1.0,0,0.0,0,118.7,2.0,2024,29
Isiah Pacheco,KAN,5,5,21,0,1.0,-21,-4.2,42,8.4,-4.2,0,,0,0.0,0,84.2,2.0,2024,29
Rashee Rice,KAN,6,5,75,1,3.0,28,5.6,47,9.4,7.2,0,,0,0.0,0,158.3,2.0,2024,29
Justin Watson,KAN,2,2,22,0,1.0,13,6.5,9,4.5,6.5,0,,0,0.0,0,112.5,2.0,2024,29
Xavier Worthy,KAN,4,2,17,0,1.0,-6,-3.0,23,11.5,7.3,0,,0,0.0,1,21.9,2.0,2024,29
Travis Kelce,KAN,3,1,5,0,,5,5.0,0,0.0,7.0,0,,0,0.0,1,2.8,2.0,2024,29
Wanya Morris,KAN,1,1,1,1,1.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,2.0,2024,29
Samaje Perine,KAN,1,1,3,0,,-2,-2.0,5,5.0,-2.0,0,,0,0.0,0,79.2,2.0,2024,29
Jared Wiley,KAN,1,1,7,0,,4,4.0,3,3.0,4.0,0,,0,0.0,0,95.8,2.0,2024,29
