Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Patriots,-3.0,3.42,0.54,2.88,0.0,-7.65,-12.75,3.99,0.0,1.23,-4.57,4.7,5.64,-3.68,-0.86,2.0,2024,24
Seahawks,3.0,7.65,12.75,-3.99,0.0,-3.42,-0.54,-2.88,0.0,-1.23,-4.7,4.57,3.68,-5.64,0.86,2.0,2024,24
