Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Justin Fields,PIT,0,0,0,0,0,2.0,2024,30
Najee Harris,PIT,2,1,5,0,5,2.0,2024,30
Jaylen Warren,PIT,2,2,19,0,12,2.0,2024,30
Cordarrelle Patterson,PIT,0,0,0,0,0,2.0,2024,30
Pat Freiermuth,PIT,4,4,39,0,14,2.0,2024,30
George Pickens,PIT,4,2,29,0,16,2.0,2024,30
Van Jefferson,PIT,3,2,14,0,12,2.0,2024,30
Calvin Austin III,PIT,2,1,6,0,6,2.0,2024,30
Darnell Washington,PIT,1,1,5,1,5,2.0,2024,30
Bo Nix,DEN,0,0,0,0,0,2.0,2024,30
Javonte Williams,DEN,5,5,48,0,14,2.0,2024,30
Tyler Badie,DEN,1,1,2,0,2,2.0,2024,30
Jaleel McLaughlin,DEN,0,0,0,0,0,2.0,2024,30
Josh Reynolds,DEN,5,4,93,0,49,2.0,2024,30
Lil'Jordan Humphrey,DEN,5,4,50,0,27,2.0,2024,30
Courtland Sutton,DEN,4,1,26,0,26,2.0,2024,30
Greg Dulcich,DEN,8,3,16,0,9,2.0,2024,30
Marvin Mims,DEN,2,1,10,0,8,2.0,2024,30
Michael Burton,DEN,1,1,1,0,1,2.0,2024,30
Troy Franklin,DEN,1,0,0,0,0,2.0,2024,30
Nate Adkins,DEN,1,0,0,0,0,2.0,2024,30
