Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Burrow,CIN,6,9,0,4,2.0,2024,29
Zack Moss,CIN,12,34,0,8,2.0,2024,29
Chase Brown,CIN,4,31,0,12,2.0,2024,29
Mike Gesicki,CIN,0,0,0,0,2.0,2024,29
Jermaine Burton,CIN,0,0,0,0,2.0,2024,29
Ja'Marr Chase,CIN,0,0,0,0,2.0,2024,29
Erick All,CIN,0,0,0,0,2.0,2024,29
Drew Sample,CIN,0,0,0,0,2.0,2024,29
Andrei Iosivas,CIN,0,0,0,0,2.0,2024,29
Trenton Irwin,CIN,0,0,0,0,2.0,2024,29
Patrick Mahomes,KAN,4,29,0,9,2.0,2024,29
Isiah Pacheco,KAN,19,90,0,11,2.0,2024,29
Carson Steele,KAN,7,24,0,9,2.0,2024,29
Xavier Worthy,KAN,1,5,0,5,2.0,2024,29
Travis Kelce,KAN,1,1,0,1,2.0,2024,29
Rashee Rice,KAN,0,0,0,0,2.0,2024,29
Justin Watson,KAN,0,0,0,0,2.0,2024,29
Jared Wiley,KAN,0,0,0,0,2.0,2024,29
Samaje Perine,KAN,0,0,0,0,2.0,2024,29
Wanya Morris,KAN,0,0,0,0,2.0,2024,29
