Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Justin Herbert,LAC,14,20,130,8,38.1,141,7.1,66,4.7,3.3,64,4.6,0,0.0%,4,20.0%,1,8,0,1,2,9.1%,1,8.0,2.0,2024,18
Bryce Young,CAR,18,26,84,3,10.7,61,2.3,22,1.2,0.8,62,3.4,0,0.0%,4,15.4%,2,6,0,0,2,6.9%,1,6.0,2.0,2024,18
