Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Browns,5.0,0.32,-0.89,1.21,0.0,-6.78,0.89,-6.57,0.0,8.92,-4.04,6.42,1.61,-2.08,7.01,2.0,2024,19
Jaguars,-5.0,6.78,-0.89,6.57,0.0,-0.32,0.89,-1.21,0.0,-8.92,-6.42,4.04,2.08,-1.61,-7.01,2.0,2024,19
