#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,NOR 20,7,4:10,80,Touchdown,0,Saints,2.0,2024,21
2,1,4:14,NOR 30,1,0:09,70,Touchdown,0,Saints,2.0,2024,21
3,2,11:39,NOR 30,4,2:09,70,Touchdown,0,Saints,2.0,2024,21
4,2,7:43,NOR 30,11,4:55,70,Touchdown,0,Saints,2.0,2024,21
5,2,1:02,DAL 20,3,0:23,20,Touchdown,0,Saints,2.0,2024,21
6,3,9:05,NOR 30,13,7:56,70,Touchdown,0,Saints,2.0,2024,21
7,4,13:41,NOR 17,3,1:37,10,Interception,0,Saints,2.0,2024,21
8,4,11:59,NOR 30,5,2:25,9,Punt,0,Saints,2.0,2024,21
9,4,7:49,DAL 13,4,2:38,5,Field Goal,0,Saints,2.0,2024,21
10,4,4:09,NOR 11,6,4:09,19,End of Game,0,Saints,2.0,2024,21
