Player,Pos,home_team,team,week,year,game_id
Malik Willis,QB,1,Packers,2.0,2024,20
Josh Jacobs,RB,1,Packers,2.0,2024,20
Christian Watson,WR,1,Packers,2.0,2024,20
Romeo Doubs,WR,1,Packers,2.0,2024,20
Luke Musgrave,TE,1,Packers,2.0,2024,20
Tucker Kraft,TE,1,Packers,2.0,2024,20
Josh Myers,OL,1,Packers,2.0,2024,20
Zach Tom,OL,1,Packers,2.0,2024,20
Elgton Jenkins,OL,1,Packers,2.0,2024,20
Rasheed Walker,T,1,Packers,2.0,2024,20
Sean Rhyan,OG,1,Packers,2.0,2024,20
Tedarrell Slaton,DL,1,Packers,2.0,2024,20
Preston Smith,DL,1,Packers,2.0,2024,20
Rashan Gary,DL,1,Packers,2.0,2024,20
Kenny Clark,DL,1,Packers,2.0,2024,20
Isaiah McDuffie,LB,1,Packers,2.0,2024,20
Quay Walker,LB,1,Packers,2.0,2024,20
Jaire Alexander,CB,1,Packers,2.0,2024,20
Keisean Nixon,CB,1,Packers,2.0,2024,20
Eric Stokes,CB,1,Packers,2.0,2024,20
Xavier McKinney,S,1,Packers,2.0,2024,20
Javon Bullard,S,1,Packers,2.0,2024,20
