#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CIN 30,10,4:19,66,Field Goal,0,Bengals,2.0,2024,29
2,1,2:11,CIN 24,3,1:43,4,Punt,0,Bengals,2.0,2024,29
3,1,0:19,KAN 31,7,3:15,31,Touchdown,0,Bengals,2.0,2024,29
4,2,8:50,CIN 30,9,4:31,55,Field Goal,0,Bengals,2.0,2024,29
5,2,3:01,KAN 46,6,1:28,16,Field Goal,0,Bengals,2.0,2024,29
6,2,0:14,CIN 1,1,0:14,0,End of Half,0,Bengals,2.0,2024,29
7,3,8:21,CIN 30,11,6:05,70,Touchdown,0,Bengals,2.0,2024,29
8,4,15:00,CIN 34,3,0:20,0,Fumble,0,Bengals,2.0,2024,29
9,4,14:40,CIN 32,8,5:12,33,Field Goal,0,Bengals,2.0,2024,29
10,4,6:57,CIN 16,7,4:22,17,Punt,0,Bengals,2.0,2024,29
