Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Josh Allen,BUF,0,0,0,0,0,2.0,2024,17
James Cook,BUF,1,1,17,1,17,2.0,2024,17
Ray Davis,BUF,1,1,-1,0,-1,2.0,2024,17
Khalil Shakir,BUF,5,5,54,0,21,2.0,2024,17
Dalton Kincaid,BUF,4,4,33,0,9,2.0,2024,17
Curtis Samuel,BUF,2,1,3,0,3,2.0,2024,17
Marquez Valdes-Scantling,BUF,1,0,0,0,0,2.0,2024,17
Keon Coleman,BUF,1,0,0,0,0,2.0,2024,17
Mack Hollins,BUF,1,0,0,0,0,2.0,2024,17
Ty Johnson,BUF,2,1,33,0,33,2.0,2024,17
Mitchell Trubisky,BUF,0,0,0,0,0,2.0,2024,17
Tua Tagovailoa,MIA,0,0,0,0,0,2.0,2024,17
Skylar Thompson,MIA,0,0,0,0,0,2.0,2024,17
De'Von Achane,MIA,7,7,69,1,16,2.0,2024,17
Tyreek Hill,MIA,6,3,24,0,10,2.0,2024,17
Jaylen Waddle,MIA,4,4,41,0,21,2.0,2024,17
Jaylen Wright,MIA,0,0,0,0,0,2.0,2024,17
Alec Ingold,MIA,0,0,0,0,0,2.0,2024,17
Jonnu Smith,MIA,7,6,53,0,15,2.0,2024,17
Grant Dubose,MIA,3,1,13,0,13,2.0,2024,17
Jeff Wilson,MIA,2,2,12,0,6,2.0,2024,17
Durham Smythe,MIA,1,1,8,0,8,2.0,2024,17
Robbie Chosen,MIA,4,1,5,0,5,2.0,2024,17
Julian Hill,MIA,2,0,0,0,0,2.0,2024,17
Braxton Berrios,MIA,1,0,0,0,0,2.0,2024,17
