Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Grant Delpit,CLE,0,3,3,100.0%,15.0,5.0,5.0,0.0,87.5,2.7,8.0,7.0,4,0,0,0.0,0,6,0,0.0%,2.0,2024,19
Greg Newsome II,CLE,0,2,2,100.0%,76.0,38.0,38.0,0.0,118.7,26.5,53.0,23.0,0,0,0,0.0,0,3,0,0.0%,2.0,2024,19
Martin Emerson,CLE,0,8,2,25.0%,12.0,6.0,1.5,0.0,39.6,6.5,-9.0,21.0,0,0,0,0.0,0,3,0,0.0%,2.0,2024,19
Jeremiah Owusu-Koramoah,CLE,0,3,2,66.7%,50.0,25.0,16.7,0.0,109.7,17.7,46.0,4.0,3,0,0,0.0,0,7,0,0.0%,2.0,2024,19
Ronnie Hickman,CLE,0,4,2,50.0%,41.0,20.5,10.3,0.0,86.5,32.0,34.0,7.0,0,0,0,0.0,0,3,0,0.0%,2.0,2024,19
Jordan Hicks,CLE,0,3,1,33.3%,9.0,9.0,3.0,0.0,42.4,7.7,4.0,5.0,3,0,1,1.0,2,3,0,0.0%,2.0,2024,19
Alex Wright,CLE,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,-6.0,-12.0,20.0,0,0,0,1.0,1,3,0,0.0%,2.0,2024,19
Rodney McLeod,CLE,0,2,1,50.0%,26.0,26.0,13.0,0.0,95.8,18.0,20.0,6.0,1,0,0,0.0,0,3,0,0.0%,2.0,2024,19
Cameron Mitchell,CLE,0,2,1,50.0%,-2.0,-2.0,-1.0,0.0,56.2,-1.0,-6.0,4.0,0,0,0,0.0,0,3,0,0.0%,2.0,2024,19
Myles Garrett,CLE,0,0,0,,,,,,,,,,0,0,1,1.0,2,3,0,0.0%,2.0,2024,19
Ogbonnia Okoronkwo,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,2.0,2024,19
Quinton Jefferson,CLE,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,2.0,2024,19
Shelby Harris,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,2.0,2024,19
Za'Darius Smith,CLE,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,2.0,2024,19
Denzel Ward,CLE,0,3,0,0.0%,,,0.0,,39.6,15.3,,,0,0,0,0.0,0,1,0,0.0%,2.0,2024,19
Isaiah McGuire,CLE,0,1,0,0.0%,,,0.0,,39.6,5.0,,,0,0,0,0.0,0,0,0,,2.0,2024,19
Montaric Brown,JAX,0,11,7,63.6%,44.0,6.3,4.0,0.0,71.8,6.9,36.0,8.0,0,0,0,0.0,0,11,0,0.0%,2.0,2024,19
Jarrian Jones,JAX,0,4,3,75.0%,26.0,8.7,6.5,0.0,91.7,4.5,8.0,18.0,1,1,0,0.0,1,3,0,0.0%,2.0,2024,19
Tre Flowers,JAX,0,3,3,100.0%,25.0,8.3,8.3,0.0,101.4,4.7,14.0,11.0,1,0,0,0.0,0,2,1,33.3%,2.0,2024,19
Antonio Johnson,JAX,0,3,2,66.7%,51.0,25.5,17.0,0.0,109.7,22.7,49.0,2.0,1,0,0,0.0,0,5,0,0.0%,2.0,2024,19
Andre Cisco,JAX,0,2,2,100.0%,17.0,8.5,8.5,0.0,102.1,6.5,13.0,4.0,1,0,0,0.0,0,5,1,16.7%,2.0,2024,19
Josh Hines-Allen,JAX,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-1.0,-1.0,3.0,1,1,3,1.0,5,4,0,0.0%,2.0,2024,19
Foyesade Oluokun,JAX,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,12.0,12.0,0.0,2,1,0,1.0,2,8,0,0.0%,2.0,2024,19
Devin Lloyd,JAX,0,4,1,25.0%,10.0,10.0,2.5,0.0,39.6,0.8,-10.0,20.0,3,0,1,0.0,1,8,0,0.0%,2.0,2024,19
DaVon Hamilton,JAX,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-5.0,-5.0,5.0,1,0,1,0.0,1,2,0,0.0%,2.0,2024,19
Ronald Darby,JAX,0,3,1,33.3%,-1.0,-1.0,-0.3,0.0,42.4,4.7,-2.0,1.0,0,0,0,0.0,0,1,0,0.0%,2.0,2024,19
Travon Walker,JAX,0,0,0,,,,,,,,,,1,1,1,0.0,2,2,0,0.0%,2.0,2024,19
Deantre Prince,JAX,0,2,0,0.0%,10.0,,5.0,0.0,47.9,7.0,7.0,3.0,0,0,0,0.0,0,1,0,0.0%,2.0,2024,19
Roy Robertson-Harris,JAX,0,1,0,0.0%,,,0.0,,39.6,-7.0,,,0,0,0,0.0,0,3,0,0.0%,2.0,2024,19
Tank Bigsby,JAX,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,2.0,2024,19
