Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joe Burrow,CIN,23,36,258,11,28.2,225,6.3,136,5.9,3.8,122,5.3,3,8.8%,5,14.7%,3,15,0,3,6,14.6%,2,3.5,2.0,2024,29
Patrick Mahomes,KAN,18,25,151,7,25.9,104,4.2,22,1.2,0.9,129,7.2,0,0.0%,4,17.4%,2,5,0,2,4,12.9%,4,7.3,2.0,2024,29
