Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Gardner Minshew II,LVR,1,-1,0,-1,2.0,2024,27
Zamir White,LVR,9,24,0,8,2.0,2024,27
DJ Turner,LVR,1,2,0,2,2.0,2024,27
Ameer Abdullah,LVR,2,1,0,4,2.0,2024,27
Alexander Mattison,LVR,4,1,1,3,2.0,2024,27
Davante Adams,LVR,0,0,0,0,2.0,2024,27
Brock Bowers,LVR,0,0,0,0,2.0,2024,27
Jakobi Meyers,LVR,0,0,0,0,2.0,2024,27
Tre Tucker,LVR,0,0,0,0,2.0,2024,27
Michael Mayer,LVR,0,0,0,0,2.0,2024,27
Harrison Bryant,LVR,0,0,0,0,2.0,2024,27
Lamar Jackson,BAL,5,45,0,25,2.0,2024,27
Derrick Henry,BAL,18,84,1,29,2.0,2024,27
Justice Hill,BAL,4,22,0,14,2.0,2024,27
Zay Flowers,BAL,0,0,0,0,2.0,2024,27
Mark Andrews,BAL,0,0,0,0,2.0,2024,27
Rashod Bateman,BAL,0,0,0,0,2.0,2024,27
Isaiah Likely,BAL,0,0,0,0,2.0,2024,27
Nelson Agholor,BAL,0,0,0,0,2.0,2024,27
Charlie Kolar,BAL,0,0,0,0,2.0,2024,27
Patrick Ricard,BAL,0,0,0,0,2.0,2024,27
