0,1,week,year,game_id
Won Toss,Browns (deferred),2.0,2024,19
Roof,outdoors,2.0,2024,19
Surface,grass,2.0,2024,19
Duration,3:13,2.0,2024,19
Attendance,60105,2.0,2024,19
Weather,"80 degrees, relative humidity 78%, wind 12 mph",2.0,2024,19
Vegas Line,Jacksonville Jaguars -3.0,2.0,2024,19
Over/Under,41.0 (under),2.0,2024,19
