Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,0,49ers,2.0,2024,23
Jordan Mason,RB,0,49ers,2.0,2024,23
Kyle Juszczyk,FB,0,49ers,2.0,2024,23
Brandon Aiyuk,WR,0,49ers,2.0,2024,23
Deebo Samuel,WR,0,49ers,2.0,2024,23
George Kittle,TE,0,49ers,2.0,2024,23
Aaron Banks,OL,0,49ers,2.0,2024,23
Dominick Puni,OL,0,49ers,2.0,2024,23
Colton McKivitz,OL,0,49ers,2.0,2024,23
Jake Brendel,OL,0,49ers,2.0,2024,23
Trent Williams,OT,0,49ers,2.0,2024,23
Javon Hargrave,DL,0,49ers,2.0,2024,23
Leonard Floyd,DL,0,49ers,2.0,2024,23
Maliek Collins,DL,0,49ers,2.0,2024,23
Nick Bosa,DL,0,49ers,2.0,2024,23
Demetrius Flannigan-Fowles,LB,0,49ers,2.0,2024,23
De'Vondre Campbell,LB,0,49ers,2.0,2024,23
Fred Warner,LB,0,49ers,2.0,2024,23
Charvarius Ward,CB,0,49ers,2.0,2024,23
Deommodore Lenoir,DB,0,49ers,2.0,2024,23
George Odum,S,0,49ers,2.0,2024,23
Ji'Ayir Brown,S,0,49ers,2.0,2024,23
