Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Mekhi Becton,T,71,100%,0,0%,3,14%,1,Eagles,2.0,2024,32
Jordan Mailata,T,71,100%,0,0%,3,14%,1,Eagles,2.0,2024,32
Landon Dickerson,G,71,100%,0,0%,3,14%,1,Eagles,2.0,2024,32
DeVonta Smith,WR,71,100%,0,0%,0,0%,1,Eagles,2.0,2024,32
Cam Jurgens,G,71,100%,0,0%,0,0%,1,Eagles,2.0,2024,32
Lane Johnson,T,71,100%,0,0%,0,0%,1,Eagles,2.0,2024,32
Jalen Hurts,QB,71,100%,0,0%,0,0%,1,Eagles,2.0,2024,32
Dallas Goedert,TE,69,97%,0,0%,0,0%,1,Eagles,2.0,2024,32
Saquon Barkley,RB,64,90%,0,0%,0,0%,1,Eagles,2.0,2024,32
Jahan Dotson,WR,56,79%,0,0%,0,0%,1,Eagles,2.0,2024,32
Grant Calcaterra,TE,28,39%,0,0%,11,50%,1,Eagles,2.0,2024,32
Britain Covey,WR,23,32%,0,0%,2,9%,1,Eagles,2.0,2024,32
Johnny Wilson,WR,19,27%,0,0%,0,0%,1,Eagles,2.0,2024,32
Parris Campbell,WR,15,21%,0,0%,0,0%,1,Eagles,2.0,2024,32
Kenneth Gainwell,RB,7,10%,0,0%,6,27%,1,Eagles,2.0,2024,32
E.J. Jenkins,TE,2,3%,0,0%,8,36%,1,Eagles,2.0,2024,32
Fred Johnson,T,1,1%,0,0%,3,14%,1,Eagles,2.0,2024,32
Quinyon Mitchell,CB,0,0%,61,100%,6,27%,1,Eagles,2.0,2024,32
Reed Blankenship,SS,0,0%,61,100%,0,0%,1,Eagles,2.0,2024,32
C.J. Gardner-Johnson,SS,0,0%,61,100%,0,0%,1,Eagles,2.0,2024,32
Darius Slay,CB,0,0%,61,100%,0,0%,1,Eagles,2.0,2024,32
Zack Baun,LB,0,0%,60,98%,2,9%,1,Eagles,2.0,2024,32
Nakobe Dean,LB,0,0%,60,98%,0,0%,1,Eagles,2.0,2024,32
Avonte Maddox,CB,0,0%,55,90%,5,23%,1,Eagles,2.0,2024,32
Jalen Carter,DT,0,0%,46,75%,4,18%,1,Eagles,2.0,2024,32
Josh Sweat,LB,0,0%,40,66%,0,0%,1,Eagles,2.0,2024,32
Bryce Huff,DE,0,0%,32,52%,0,0%,1,Eagles,2.0,2024,32
Jordan Davis,DT,0,0%,29,48%,7,32%,1,Eagles,2.0,2024,32
Brandon Graham,DE,0,0%,28,46%,4,18%,1,Eagles,2.0,2024,32
Milton Williams,DT,0,0%,25,41%,4,18%,1,Eagles,2.0,2024,32
Nolan Smith,LB,0,0%,23,38%,7,32%,1,Eagles,2.0,2024,32
Moro Ojomo,DT,0,0%,17,28%,4,18%,1,Eagles,2.0,2024,32
Thomas Booker,DT,0,0%,9,15%,0,0%,1,Eagles,2.0,2024,32
Kelee Ringo,CB,0,0%,2,3%,19,86%,1,Eagles,2.0,2024,32
Cooper DeJean,CB,0,0%,1,2%,17,77%,1,Eagles,2.0,2024,32
Tristin McCollum,FS,0,0%,0,0%,19,86%,1,Eagles,2.0,2024,32
Ben VanSumeren,LB,0,0%,0,0%,19,86%,1,Eagles,2.0,2024,32
Oren Burks,LB,0,0%,0,0%,19,86%,1,Eagles,2.0,2024,32
Will Shipley,RB,0,0%,0,0%,15,68%,1,Eagles,2.0,2024,32
Jeremiah Trotter Jr.,LB,0,0%,0,0%,15,68%,1,Eagles,2.0,2024,32
Jalyx Hunt,LB,0,0%,0,0%,13,59%,1,Eagles,2.0,2024,32
Braden Mann,P,0,0%,0,0%,10,45%,1,Eagles,2.0,2024,32
Rick Lovato,LS,0,0%,0,0%,5,23%,1,Eagles,2.0,2024,32
Nick Gates,C,0,0%,0,0%,3,14%,1,Eagles,2.0,2024,32
Jake Elliott,K,0,0%,0,0%,3,14%,1,Eagles,2.0,2024,32
Tyler Steen,G,0,0%,0,0%,3,14%,1,Eagles,2.0,2024,32
