Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Bo Nix,DEN,22,30,215,12,37.5,229,7.6,94,4.3,3.1,121,5.5,2,7.1%,4,14.3%,2,10,2,3,7,21.2%,1,3.0,10.0,2024,146
Patrick Mahomes,KAN,28,42,266,13,28.3,184,4.4,78,2.8,1.9,188,6.7,1,2.5%,9,22.5%,4,18,4,5,13,26.5%,3,6.3,10.0,2024,146
