Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jauan Jennings,SFO,11,7,93,0,5.0,57,8.1,36,5.1,7.6,2,3.5,0,0.0,0,90.3,10.0,2024,143
Christian McCaffrey,SFO,7,6,68,0,3.0,37,6.2,31,5.2,5.3,1,6.0,0,0.0,0,107.1,10.0,2024,143
Deebo Samuel,SFO,6,5,62,0,3.0,25,5.0,37,7.4,5.3,0,,0,0.0,0,109.7,10.0,2024,143
Ricky Pearsall,SFO,6,4,73,1,3.0,38,9.5,35,8.8,10.3,1,4.0,0,0.0,0,147.9,10.0,2024,143
George Kittle,SFO,4,3,57,1,3.0,24,8.0,33,11.0,8.5,1,3.0,0,0.0,0,156.2,10.0,2024,143
Rachaad White,TAM,7,6,39,1,3.0,6,1.0,33,5.5,0.9,0,,0,0.0,0,129.5,10.0,2024,143
Cade Otton,TAM,8,5,35,0,3.0,19,3.8,16,3.2,4.1,0,,1,12.5,0,72.4,10.0,2024,143
Bucky Irving,TAM,3,3,14,0,1.0,-9,-3.0,23,7.7,-3.0,0,,0,0.0,0,86.1,10.0,2024,143
Rakim Jarrett,TAM,4,2,10,0,,7,3.5,3,1.5,7.0,0,,0,0.0,0,56.2,10.0,2024,143
Ryan Miller,TAM,3,1,11,0,1.0,5,5.0,6,6.0,14.3,0,,0,0.0,0,45.1,10.0,2024,143
Sterling Shepard,TAM,3,1,7,0,,5,5.0,2,2.0,11.3,0,,0,0.0,0,42.4,10.0,2024,143
Trey Palmer,TAM,1,0,0,0,,0,,0,,22.0,0,,0,0.0,0,39.6,10.0,2024,143
