0,1,week,year,game_id
Won Toss,Colts (deferred),10.0,2024,145
Roof,retractable roof (closed),10.0,2024,145
Surface,fieldturf,10.0,2024,145
Duration,3:04,10.0,2024,145
Attendance,66474,10.0,2024,145
Vegas Line,Buffalo Bills -4.0,10.0,2024,145
Over/Under,46.5 (over),10.0,2024,145
