Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Nick Saldiveri,G,53,100%,0,0%,4,15%,1,Saints,10.0,2024,144
Cesar Ruiz,C,53,100%,0,0%,4,15%,1,Saints,10.0,2024,144
Trevor Penning,T,53,100%,0,0%,4,15%,1,Saints,10.0,2024,144
Connor McGovern,C,53,100%,0,0%,1,4%,1,Saints,10.0,2024,144
Derek Carr,QB,51,96%,0,0%,0,0%,1,Saints,10.0,2024,144
Foster Moreau,TE,44,83%,0,0%,9,33%,1,Saints,10.0,2024,144
Alvin Kamara,RB,43,81%,0,0%,0,0%,1,Saints,10.0,2024,144
Taliese Fuaga,T,42,79%,0,0%,3,11%,1,Saints,10.0,2024,144
Juwan Johnson,TE,31,58%,0,0%,0,0%,1,Saints,10.0,2024,144
Marquez Valdes-Scantling,WR,29,55%,0,0%,0,0%,1,Saints,10.0,2024,144
Mason Tipton,WR,29,55%,0,0%,0,0%,1,Saints,10.0,2024,144
Kevin Austin,WR,26,49%,0,0%,4,15%,1,Saints,10.0,2024,144
Taysom Hill,TE,23,43%,0,0%,8,30%,1,Saints,10.0,2024,144
Adam Prentice,FB,18,34%,0,0%,17,63%,1,Saints,10.0,2024,144
Oli Udoh,T,13,25%,0,0%,4,15%,1,Saints,10.0,2024,144
Jordan Mims,RB,8,15%,0,0%,5,19%,1,Saints,10.0,2024,144
Dante Pettis,WR,7,13%,0,0%,4,15%,1,Saints,10.0,2024,144
Dallin Holker,TE,6,11%,0,0%,0,0%,1,Saints,10.0,2024,144
Jermaine Jackson,WR,1,2%,0,0%,7,26%,1,Saints,10.0,2024,144
Ugo Amadi,FS,0,0%,78,100%,8,30%,1,Saints,10.0,2024,144
Alontae Taylor,CB,0,0%,78,100%,6,22%,1,Saints,10.0,2024,144
Will Harris,FS,0,0%,78,100%,4,15%,1,Saints,10.0,2024,144
Shemar Jean-Charles,CB,0,0%,78,100%,0,0%,1,Saints,10.0,2024,144
Demario Davis,LB,0,0%,78,100%,0,0%,1,Saints,10.0,2024,144
Tyrann Mathieu,FS,0,0%,77,99%,0,0%,1,Saints,10.0,2024,144
Carl Granderson,DE,0,0%,52,67%,6,22%,1,Saints,10.0,2024,144
Pete Werner,LB,0,0%,52,67%,0,0%,1,Saints,10.0,2024,144
Bryan Bresee,DT,0,0%,46,59%,6,22%,1,Saints,10.0,2024,144
Cameron Jordan,DE,0,0%,42,54%,0,0%,1,Saints,10.0,2024,144
Chase Young,DE,0,0%,42,54%,0,0%,1,Saints,10.0,2024,144
Nathan Shepherd,DT,0,0%,39,50%,6,22%,1,Saints,10.0,2024,144
Khalen Saunders,DT,0,0%,36,46%,0,0%,1,Saints,10.0,2024,144
Payton Turner,DE,0,0%,32,41%,18,67%,1,Saints,10.0,2024,144
John Ridgeway,DT,0,0%,23,29%,6,22%,1,Saints,10.0,2024,144
Willie Gay Jr.,LB,0,0%,13,17%,5,19%,1,Saints,10.0,2024,144
Jordan Howden,SS,0,0%,11,14%,10,37%,1,Saints,10.0,2024,144
J.T. Gray,SS,0,0%,3,4%,19,70%,1,Saints,10.0,2024,144
Anfernee Orji,LB,0,0%,0,0%,23,85%,1,Saints,10.0,2024,144
Isaiah Foskey,DE,0,0%,0,0%,19,70%,1,Saints,10.0,2024,144
D'Marco Jackson,LB,0,0%,0,0%,19,70%,1,Saints,10.0,2024,144
Rico Payton,CB,0,0%,0,0%,18,67%,1,Saints,10.0,2024,144
Millard Bradford,FS,0,0%,0,0%,15,56%,1,Saints,10.0,2024,144
Blake Grupe,K,0,0%,0,0%,9,33%,1,Saints,10.0,2024,144
Matthew Hayball,P,0,0%,0,0%,9,33%,1,Saints,10.0,2024,144
Zach Wood,LS,0,0%,0,0%,9,33%,1,Saints,10.0,2024,144
Landon Young,T,0,0%,0,0%,4,15%,1,Saints,10.0,2024,144
Shane Lemieux,G,0,0%,0,0%,4,15%,1,Saints,10.0,2024,144
