Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
49ers,3.0,18.5,21.56,-2.81,0.0,-0.91,0.59,-0.84,0.0,-15.44,-4.7,5.16,-0.28,-6.99,-8.63,10.0,2024,143
Buccaneers,-3.0,0.91,-0.59,0.84,0.0,-18.5,-21.56,2.81,0.0,15.44,-5.16,4.7,6.99,0.28,8.63,10.0,2024,143
