#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,ATL 26,6,1:58,17,Punt,0,Falcons,10.0,2024,144
2,1,6:55,ATL 5,3,1:22,9,Punt,0,Falcons,10.0,2024,144
3,2,14:50,ATL 30,6,2:44,35,Missed FG,0,Falcons,10.0,2024,144
4,2,10:48,ATL 27,9,5:03,73,Touchdown,0,Falcons,10.0,2024,144
5,2,3:47,ATL 31,11,3:32,53,Missed FG,0,Falcons,10.0,2024,144
6,3,13:40,ATL 24,13,7:58,68,Field Goal,0,Falcons,10.0,2024,144
7,3,2:44,ATL 37,4,1:43,63,Touchdown,0,Falcons,10.0,2024,144
8,4,14:49,ATL 19,3,0:58,4,Punt,0,Falcons,10.0,2024,144
9,4,11:42,ATL 10,10,5:03,62,Missed FG,0,Falcons,10.0,2024,144
10,4,5:10,ATL 19,6,3:11,37,Interception,0,Falcons,10.0,2024,144
11,4,1:35,ATL 14,6,1:35,42,Downs,0,Falcons,10.0,2024,144
