Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Daniel Jones,NYG,0,0,0,0,0,10.0,2024,140
Tyrone Tracy Jr.,NYG,2,1,1,0,1,10.0,2024,140
Devin Singletary,NYG,1,1,5,0,5,10.0,2024,140
Wan'Dale Robinson,NYG,8,5,51,0,23,10.0,2024,140
Jalin Hyatt,NYG,4,4,39,0,19,10.0,2024,140
Theo Johnson,NYG,6,4,37,0,13,10.0,2024,140
Isaiah Hodgins,NYG,1,1,7,0,7,10.0,2024,140
Malik Nabers,NYG,10,6,50,0,19,10.0,2024,140
Bryce Young,CAR,0,0,0,0,0,10.0,2024,140
Chuba Hubbard,CAR,6,4,16,0,10,10.0,2024,140
Miles Sanders,CAR,0,0,0,0,0,10.0,2024,140
Jalen Coker,CAR,8,3,41,0,24,10.0,2024,140
Xavier Legette,CAR,4,3,40,0,23,10.0,2024,140
David Moore,CAR,4,2,18,0,13,10.0,2024,140
Ja'Tavion Sanders,CAR,2,2,8,1,5,10.0,2024,140
Ian Thomas,CAR,1,1,3,0,3,10.0,2024,140
