Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Drake Maye,NWE,4,24,0,19,10.0,2024,141
Rhamondre Stevenson,NWE,20,74,0,11,10.0,2024,141
Antonio Gibson,NWE,5,26,0,10,10.0,2024,141
Jamycal Hasty,NWE,6,20,0,6,10.0,2024,141
Austin Hooper,NWE,0,0,0,0,10.0,2024,141
Demario Douglas,NWE,0,0,0,0,10.0,2024,141
Kayshon Boutte,NWE,0,0,0,0,10.0,2024,141
Hunter Henry,NWE,0,0,0,0,10.0,2024,141
Ja'Lynn Polk,NWE,0,0,0,0,10.0,2024,141
K.J. Osborn,NWE,0,0,0,0,10.0,2024,141
Caleb Williams,CHI,2,15,0,10,10.0,2024,141
D'Andre Swift,CHI,16,59,0,9,10.0,2024,141
D.J. Moore,CHI,1,3,0,3,10.0,2024,141
Keenan Allen,CHI,0,0,0,0,10.0,2024,141
Rome Odunze,CHI,0,0,0,0,10.0,2024,141
Cole Kmet,CHI,0,0,0,0,10.0,2024,141
DeAndre Carter,CHI,0,0,0,0,10.0,2024,141
Roschon Johnson,CHI,1,-4,0,0,10.0,2024,141
