Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
T.J. Hockenson,MIN,9,8,72,0,6.0,48,6.0,24,3.0,7.4,0,,0,0.0,0,100.0,10.0,2024,147
Justin Jefferson,MIN,9,5,48,0,4.0,31,6.2,17,3.4,8.3,0,,0,0.0,3,31.0,10.0,2024,147
Josh Oliver,MIN,6,4,52,0,3.0,41,10.3,11,2.8,12.8,0,,1,16.7,0,93.7,10.0,2024,147
Jordan Addison,MIN,5,2,25,0,1.0,23,11.5,2,1.0,15.4,0,,0,0.0,0,56.2,10.0,2024,147
Aaron Jones,MIN,3,2,13,0,0.0,-4,-2.0,17,8.5,6.3,0,,0,0.0,0,75.7,10.0,2024,147
Cam Akers,MIN,1,1,9,0,0.0,-4,-4.0,13,13.0,-4.0,0,,0,0.0,0,104.2,10.0,2024,147
Jalen Nailor,MIN,3,1,11,0,1.0,5,5.0,6,6.0,9.0,0,,1,33.3,0,45.1,10.0,2024,147
Trent Sherfield,MIN,1,1,11,0,,6,6.0,5,5.0,6.0,0,,0,0.0,0,112.5,10.0,2024,147
Evan Engram,JAX,8,6,40,0,2.0,25,4.2,15,2.5,6.6,0,,2,25.0,0,85.4,10.0,2024,147
Luke Farrell,JAX,2,2,16,0,,8,4.0,8,4.0,4.0,0,,0,0.0,0,100.0,10.0,2024,147
Brenton Strange,JAX,3,2,25,0,1.0,1,0.5,24,12.0,3.0,0,,0,0.0,0,92.4,10.0,2024,147
Brian Thomas,JAX,3,2,12,0,1.0,12,6.0,0,0.0,7.7,0,,0,0.0,0,74.3,10.0,2024,147
Gabriel Davis,JAX,4,1,19,0,1.0,18,18.0,1,1.0,22.0,0,,0,0.0,2,7.3,10.0,2024,147
Travis Etienne,JAX,1,1,-1,0,0.0,-5,-5.0,4,4.0,-5.0,0,,0,0.0,0,79.2,10.0,2024,147
