Player,Pos,home_team,team,week,year,game_id
Derek Carr,QB,1,Saints,10.0,2024,144
Alvin Kamara,RB,1,Saints,10.0,2024,144
Adam Prentice,FB,1,Saints,10.0,2024,144
Marquez Valdes-Scantling,WR,1,Saints,10.0,2024,144
Taysom Hill,TE,1,Saints,10.0,2024,144
Foster Moreau,TE,1,Saints,10.0,2024,144
Nick Saldiveri,OL,1,Saints,10.0,2024,144
Cesar Ruiz,OL,1,Saints,10.0,2024,144
Taliese Fuaga,OT,1,Saints,10.0,2024,144
Trevor Penning,OT,1,Saints,10.0,2024,144
Connor McGovern,C,1,Saints,10.0,2024,144
Cameron Jordan,DE,1,Saints,10.0,2024,144
Carl Granderson,DE,1,Saints,10.0,2024,144
Khalen Saunders,DT,1,Saints,10.0,2024,144
Nathan Shepherd,DT,1,Saints,10.0,2024,144
Demario Davis,LB,1,Saints,10.0,2024,144
Pete Werner,LB,1,Saints,10.0,2024,144
Will Harris,CB,1,Saints,10.0,2024,144
Alontae Taylor,CB,1,Saints,10.0,2024,144
Shemar Jean-Charles,DB,1,Saints,10.0,2024,144
Ugo Amadi,S,1,Saints,10.0,2024,144
Tyrann Mathieu,S,1,Saints,10.0,2024,144
