Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Dalton Tucker,G,64,100%,0,0%,4,16%,1,Colts,10.0,2024,145
Tanor Bortolini,C,64,100%,0,0%,0,0%,1,Colts,10.0,2024,145
Braden Smith,T,64,100%,0,0%,0,0%,1,Colts,10.0,2024,145
Joe Flacco,QB,64,100%,0,0%,0,0%,1,Colts,10.0,2024,145
Quenton Nelson,G,64,100%,0,0%,0,0%,1,Colts,10.0,2024,145
Adonai Mitchell,WR,60,94%,0,0%,0,0%,1,Colts,10.0,2024,145
Alec Pierce,WR,55,86%,0,0%,0,0%,1,Colts,10.0,2024,145
Jonathan Taylor,RB,53,83%,0,0%,0,0%,1,Colts,10.0,2024,145
Matt Goncalves,T,51,80%,0,0%,4,16%,1,Colts,10.0,2024,145
Josh Downs,WR,44,69%,0,0%,2,8%,1,Colts,10.0,2024,145
Mo Alie-Cox,TE,27,42%,0,0%,5,20%,1,Colts,10.0,2024,145
Kylen Granson,TE,24,38%,0,0%,13,52%,1,Colts,10.0,2024,145
Andrew Ogletree,TE,22,34%,0,0%,12,48%,1,Colts,10.0,2024,145
Bernhard Raimann,T,13,20%,0,0%,0,0%,1,Colts,10.0,2024,145
Ashton Dulin,WR,12,19%,0,0%,20,80%,1,Colts,10.0,2024,145
Will Mallory,TE,12,19%,0,0%,6,24%,1,Colts,10.0,2024,145
Tyler Goodson,RB,9,14%,0,0%,9,36%,1,Colts,10.0,2024,145
Trey Sermon,RB,2,3%,0,0%,0,0%,1,Colts,10.0,2024,145
E.J. Speed,LB,0,0%,74,100%,7,28%,1,Colts,10.0,2024,145
Zaire Franklin,LB,0,0%,74,100%,7,28%,1,Colts,10.0,2024,145
Kenny Moore,CB,0,0%,74,100%,6,24%,1,Colts,10.0,2024,145
Nick Cross,SS,0,0%,74,100%,3,12%,1,Colts,10.0,2024,145
Jaylon Jones,CB,0,0%,74,100%,1,4%,1,Colts,10.0,2024,145
Julian Blackmon,FS,0,0%,74,100%,1,4%,1,Colts,10.0,2024,145
Samuel Womack,CB,0,0%,64,86%,1,4%,1,Colts,10.0,2024,145
DeForest Buckner,DT,0,0%,59,80%,1,4%,1,Colts,10.0,2024,145
Dayo Odeyingbo,DE,0,0%,51,69%,6,24%,1,Colts,10.0,2024,145
Kwity Paye,DE,0,0%,51,69%,1,4%,1,Colts,10.0,2024,145
Grover Stewart,DT,0,0%,44,59%,11,44%,1,Colts,10.0,2024,145
Laiatu Latu,DE,0,0%,39,53%,1,4%,1,Colts,10.0,2024,145
Raekwon Davis,NT,0,0%,17,23%,6,24%,1,Colts,10.0,2024,145
Taven Bryan,DT,0,0%,14,19%,10,40%,1,Colts,10.0,2024,145
Isaiah Land,DE,0,0%,13,18%,5,20%,1,Colts,10.0,2024,145
Grant Stuard,LB,0,0%,10,14%,14,56%,1,Colts,10.0,2024,145
Adetomiwa Adebawore,DT,0,0%,7,9%,12,48%,1,Colts,10.0,2024,145
Rodney Thomas II,FS,0,0%,1,1%,11,44%,1,Colts,10.0,2024,145
Segun Olubi,LB,0,0%,0,0%,20,80%,1,Colts,10.0,2024,145
Ronnie Harrison,DB,0,0%,0,0%,19,76%,1,Colts,10.0,2024,145
Cameron McGrone,LB,0,0%,0,0%,14,56%,1,Colts,10.0,2024,145
Matt Gay,K,0,0%,0,0%,9,36%,1,Colts,10.0,2024,145
Laquon Treadwell,WR,0,0%,0,0%,7,28%,1,Colts,10.0,2024,145
Rigoberto Sanchez,P,0,0%,0,0%,6,24%,1,Colts,10.0,2024,145
Luke Rhodes,LS,0,0%,0,0%,6,24%,1,Colts,10.0,2024,145
Chris Lammons,CB,0,0%,0,0%,6,24%,1,Colts,10.0,2024,145
Danny Pinter,C,0,0%,0,0%,4,16%,1,Colts,10.0,2024,145
Blake Freeland,T,0,0%,0,0%,4,16%,1,Colts,10.0,2024,145
David Long,CB,0,0%,0,0%,1,4%,1,Colts,10.0,2024,145
