Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Roderic Teamer,,,0,0,,,,,,,,,,1,0,0,,0,,0,,10.0,2024,144
Clark Phillips,ATL,0.0,6,5,83.3%,96.0,19.2,16.0,0.0,118.7,9.5,46.0,50.0,0,0,0,0.0,0,7.0,1,12.5%,10.0,2024,144
Nathan Landman,ATL,0.0,2,2,100.0%,39.0,19.5,19.5,0.0,118.7,3.0,6.0,33.0,3,1,0,0.0,1,8.0,1,11.1%,10.0,2024,144
Troy Andersen,ATL,0.0,2,2,100.0%,44.0,22.0,22.0,0.0,118.7,-4.5,-9.0,53.0,0,0,0,0.0,0,0.0,1,100.0%,10.0,2024,144
AJ Terrell,ATL,0.0,2,2,100.0%,6.0,3.0,3.0,1.0,118.7,-2.5,-5.0,11.0,0,0,0,0.0,0,0.0,1,100.0%,10.0,2024,144
Kaden Elliss,ATL,0.0,3,2,66.7%,22.0,11.0,7.3,0.0,88.2,13.7,12.0,10.0,2,0,0,0.0,0,10.0,0,0.0%,10.0,2024,144
DeAundre Alford,ATL,0.0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,5.0,5.0,1.0,1,0,0,0.0,0,1.0,0,0.0%,10.0,2024,144
Mike Hughes,ATL,0.0,1,1,100.0%,16.0,16.0,16.0,0.0,118.7,10.0,10.0,6.0,0,0,0,0.0,0,1.0,1,50.0%,10.0,2024,144
Justin Simmons,ATL,0.0,3,1,33.3%,40.0,40.0,13.3,1.0,121.5,21.3,39.0,1.0,1,0,0,0.0,0,3.0,1,25.0%,10.0,2024,144
Grady Jarrett,ATL,0.0,0,0,,,,,,,,,,0,2,0,0.0,2,5.0,0,0.0%,10.0,2024,144
Zach Harrison,ATL,0.0,0,0,,,,,,,,,,0,1,0,0.0,1,1.0,0,0.0%,10.0,2024,144
Arnold Ebiketie,ATL,0.0,0,0,,,,,,,,,,5,1,0,0.0,1,0.0,0,,10.0,2024,144
David Onyemata,ATL,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,4.0,0,0.0%,10.0,2024,144
Matt Judon,ATL,0.0,0,0,,,,,,,,,,1,1,0,0.0,1,1.0,0,0.0%,10.0,2024,144
James Smith-Williams,ATL,0.0,0,0,,,,,,,,,,4,0,0,0.0,0,0.0,0,,10.0,2024,144
Jessie Bates III,ATL,0.0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,4.0,0,0.0%,10.0,2024,144
DeAngelo Malone,ATL,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,3.0,0,0.0%,10.0,2024,144
Alontae Taylor,NOR,0.0,8,7,87.5%,115.0,16.4,14.4,0.0,118.7,10.9,92.0,23.0,0,0,0,0.0,0,9.0,1,10.0%,10.0,2024,144
Ugo Amadi,NOR,0.0,10,7,70.0%,70.0,10.0,7.0,0.0,89.6,8.4,48.0,22.0,2,0,0,0.0,0,9.0,1,10.0%,10.0,2024,144
Shemar Jean-Charles,NOR,0.0,7,4,57.1%,68.0,17.0,9.7,0.0,90.2,15.6,62.0,6.0,0,0,0,0.0,0,7.0,0,0.0%,10.0,2024,144
Pete Werner,NOR,0.0,4,2,50.0%,13.0,6.5,3.3,0.0,57.3,8.5,9.0,4.0,1,0,0,0.0,0,5.0,0,0.0%,10.0,2024,144
Jordan Howden,NOR,0.0,1,1,100.0%,21.0,21.0,21.0,0.0,118.7,19.0,19.0,2.0,0,0,0,0.0,0,1.0,0,0.0%,10.0,2024,144
Will Harris,NOR,0.0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,15.0,6.0,5.0,2,0,0,0.0,0,8.0,1,11.1%,10.0,2024,144
Demario Davis,NOR,0.0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,3.0,6.0,2.0,4,0,0,0.0,0,10.0,0,0.0%,10.0,2024,144
Chase Young,NOR,0.0,0,0,,,,,,,,,,0,2,0,1.0,3,1.0,0,0.0%,10.0,2024,144
Payton Turner,NOR,0.0,0,0,,,,,,,,,,0,0,1,1.0,2,4.0,0,0.0%,10.0,2024,144
Cameron Jordan,NOR,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,3.0,0,0.0%,10.0,2024,144
Khalen Saunders,NOR,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,4.0,0,0.0%,10.0,2024,144
Nathan Shepherd,NOR,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,2.0,0,0.0%,10.0,2024,144
Bryan Bresee,NOR,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,1.0,1,50.0%,10.0,2024,144
Tyrann Mathieu,NOR,1.0,3,0,0.0%,,,0.0,,0.0,16.0,,,0,0,0,0.0,0,3.0,3,50.0%,10.0,2024,144
John Ridgeway,NOR,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,1.0,1,50.0%,10.0,2024,144
Carl Granderson,NOR,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,0.0,1,100.0%,10.0,2024,144
Willie Gay Jr.,NOR,0.0,0,0,,,,,,,,,,1,0,0,0.0,0,4.0,0,0.0%,10.0,2024,144
