Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Kevin Zeitler,G,65,100%,0,0%,4,13%,0,Lions,10.0,2024,151
Dan Skipper,T,65,100%,0,0%,4,13%,0,Lions,10.0,2024,151
Penei Sewell,T,65,100%,0,0%,4,13%,0,Lions,10.0,2024,151
Graham Glasgow,G,65,100%,0,0%,4,13%,0,Lions,10.0,2024,151
Frank Ragnow,C,65,100%,0,0%,0,0%,0,Lions,10.0,2024,151
Jared Goff,QB,65,100%,0,0%,0,0%,0,Lions,10.0,2024,151
Amon-Ra St. Brown,WR,64,98%,0,0%,0,0%,0,Lions,10.0,2024,151
Jameson Williams,WR,48,74%,0,0%,0,0%,0,Lions,10.0,2024,151
Sam LaPorta,TE,39,60%,0,0%,0,0%,0,Lions,10.0,2024,151
Jahmyr Gibbs,RB,39,60%,0,0%,0,0%,0,Lions,10.0,2024,151
Brock Wright,TE,37,57%,0,0%,4,13%,0,Lions,10.0,2024,151
Tim Patrick,WR,32,49%,0,0%,0,0%,0,Lions,10.0,2024,151
David Montgomery,RB,26,40%,0,0%,0,0%,0,Lions,10.0,2024,151
Shane Zylstra,TE,19,29%,0,0%,19,63%,0,Lions,10.0,2024,151
Kalif Raymond,WR,16,25%,0,0%,11,37%,0,Lions,10.0,2024,151
Allen Robinson,WR,4,6%,0,0%,0,0%,0,Lions,10.0,2024,151
Jamarco Jones,G,1,2%,0,0%,0,0%,0,Lions,10.0,2024,151
Kerby Joseph,FS,0,0%,68,100%,6,20%,0,Lions,10.0,2024,151
Jack Campbell,LB,0,0%,68,100%,4,13%,0,Lions,10.0,2024,151
Terrion Arnold,CB,0,0%,68,100%,0,0%,0,Lions,10.0,2024,151
Alex Anzalone,LB,0,0%,68,100%,0,0%,0,Lions,10.0,2024,151
Brian Branch,SS,0,0%,68,100%,0,0%,0,Lions,10.0,2024,151
Carlton Davis,CB,0,0%,65,96%,0,0%,0,Lions,10.0,2024,151
Josh Paschal,DE,0,0%,61,90%,0,0%,0,Lions,10.0,2024,151
Alim McNeill,DT,0,0%,59,87%,6,20%,0,Lions,10.0,2024,151
Levi Onwuzurike,DE,0,0%,58,85%,6,20%,0,Lions,10.0,2024,151
D.J. Reader,NT,0,0%,39,57%,0,0%,0,Lions,10.0,2024,151
Trevor Nowaske,LB,0,0%,33,49%,26,87%,0,Lions,10.0,2024,151
Amik Robertson,CB,0,0%,29,43%,0,0%,0,Lions,10.0,2024,151
James Houston,DE,0,0%,16,24%,11,37%,0,Lions,10.0,2024,151
Al-Quadin Muhammad,DE,0,0%,14,21%,0,0%,0,Lions,10.0,2024,151
Ben Niemann,LB,0,0%,13,19%,26,87%,0,Lions,10.0,2024,151
Mekhi Wingo,DT,0,0%,10,15%,6,20%,0,Lions,10.0,2024,151
Pat O'Connor,DE,0,0%,8,12%,17,57%,0,Lions,10.0,2024,151
Kindle Vildor,CB,0,0%,3,4%,15,50%,0,Lions,10.0,2024,151
Khalil Dorsey,CB,0,0%,0,0%,26,87%,0,Lions,10.0,2024,151
Zeke Turner,LB,0,0%,0,0%,26,87%,0,Lions,10.0,2024,151
Craig Reynolds,RB,0,0%,0,0%,20,67%,0,Lions,10.0,2024,151
Sione Vaki,RB,0,0%,0,0%,20,67%,0,Lions,10.0,2024,151
Brandon Joseph,SS,0,0%,0,0%,11,37%,0,Lions,10.0,2024,151
Abraham Beauplan,LB,0,0%,0,0%,11,37%,0,Lions,10.0,2024,151
Ennis Rakestraw,CB,0,0%,0,0%,10,33%,0,Lions,10.0,2024,151
Jake Bates,K,0,0%,0,0%,9,30%,0,Lions,10.0,2024,151
Hogan Hatten,LS,0,0%,0,0%,8,27%,0,Lions,10.0,2024,151
Jack Fox,P,0,0%,0,0%,8,27%,0,Lions,10.0,2024,151
Michael Niese,T,0,0%,0,0%,4,13%,0,Lions,10.0,2024,151
Kayode Awosika,T,0,0%,0,0%,4,13%,0,Lions,10.0,2024,151
