Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Will Levis,TEN,18,23,175,10,33.3,190,8.3,104,5.8,4.5,71,3.9,0,0.0%,4,17.4%,7,5,1,2,10,30.3%,3,8.0,10.0,2024,148
Justin Herbert,LAC,14,18,164,8,44.4,113,6.3,71,5.1,3.9,93,6.6,1,5.6%,0,0.0%,0,1,0,2,2,8.7%,5,5.8,10.0,2024,148
