#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,DET 30,5,2:05,11,Interception,0,Lions,10.0,2024,151
2,1,7:46,DET 30,3,1:24,4,Punt,0,Lions,10.0,2024,151
3,1,2:09,DET 30,11,6:17,70,Touchdown,0,Lions,10.0,2024,151
4,2,8:25,DET 30,2,0:51,5,Interception,0,Lions,10.0,2024,151
5,2,4:07,DET 30,3,0:52,2,Punt,0,Lions,10.0,2024,151
6,2,1:51,DET 19,3,0:57,2,Punt,0,Lions,10.0,2024,151
7,2,0:12,DET 30,3,0:12,15,Interception,0,Lions,10.0,2024,151
8,3,14:56,HOU 31,3,1:18,11,Interception,0,Lions,10.0,2024,151
9,3,12:44,HOU 44,3,1:10,44,Touchdown,0,Lions,10.0,2024,151
10,3,8:55,DET 20,2,0:37,12,Interception,0,Lions,10.0,2024,151
11,3,3:51,DET 10,6,3:27,39,Punt,0,Lions,10.0,2024,151
12,4,14:49,DET 36,7,3:11,64,Touchdown,0,Lions,10.0,2024,151
13,4,8:21,DET 17,7,3:20,43,Field Goal,0,Lions,10.0,2024,151
14,4,1:51,DET 48,6,1:51,18,Field Goal,0,Lions,10.0,2024,151
