Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Panthers,3.0,-3.9,-8.32,6.2,-4.39,2.48,5.08,-2.59,12.18,5.27,-5.15,2.03,5.57,-1.8,4.62,10.0,2024,140
Giants,-3.0,-2.48,-5.08,2.59,-12.18,3.9,8.32,-6.2,4.39,-5.27,-2.03,5.15,1.8,-5.57,-4.62,10.0,2024,140
