Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Titans,-10.0,7.48,0.51,9.39,0.0,-14.29,-12.16,-1.97,0.0,-0.84,-7.12,5.44,5.36,-1.18,-3.34,10.0,2024,148
Chargers,10.0,14.29,12.16,1.97,0.0,-7.48,-0.51,-9.39,0.0,0.84,-5.44,7.12,1.18,-5.36,3.34,10.0,2024,148
