#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CAR 28,3,2:05,6,Punt,1,Panthers,10.0,2024,140
2,1,11:48,CAR 10,8,4:00,90,Touchdown,1,Panthers,10.0,2024,140
3,1,5:39,CAR 9,10,5:44,56,Field Goal,1,Panthers,10.0,2024,140
4,2,11:44,CAR 33,3,1:18,0,Punt,1,Panthers,10.0,2024,140
5,2,7:00,CAR 10,3,1:35,6,Punt,1,Panthers,10.0,2024,140
6,2,1:48,CAR 26,6,1:30,22,Punt,1,Panthers,10.0,2024,140
7,3,8:54,CAR 20,10,5:21,80,Touchdown,1,Panthers,10.0,2024,140
8,3,1:32,CAR 47,3,1:01,3,Punt,1,Panthers,10.0,2024,140
9,4,8:33,CAR 30,1,0:32,-8,Fumble,1,Panthers,10.0,2024,140
10,4,5:56,CAR 9,3,1:27,8,Punt,1,Panthers,10.0,2024,140
11,4,3:27,CAR 19,6,1:04,13,Punt,1,Panthers,10.0,2024,140
13,5,9:49,NYG 23,4,1:56,5,Field Goal,1,Panthers,10.0,2024,140
