#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:28,NWE 47,3,1:43,0,Punt,1,Bears,10.0,2024,141
2,1,6:19,CHI 40,7,4:35,21,Punt,1,Bears,10.0,2024,141
3,1,0:33,CHI 48,3,2:03,5,Punt,1,Bears,10.0,2024,141
4,2,11:58,CHI 35,12,4:41,50,Field Goal,1,Bears,10.0,2024,141
5,2,1:46,CHI 30,5,1:11,6,Punt,1,Bears,10.0,2024,141
6,3,15:00,CHI 30,4,2:53,20,Punt,1,Bears,10.0,2024,141
7,3,7:50,CHI 20,6,3:01,7,Punt,1,Bears,10.0,2024,141
8,3,2:42,CHI 20,3,1:35,4,Punt,1,Bears,10.0,2024,141
9,3,0:05,CHI 9,3,1:32,-6,Punt,1,Bears,10.0,2024,141
10,4,7:30,CHI 34,8,2:36,12,Downs,1,Bears,10.0,2024,141
11,4,2:17,CHI 30,6,1:42,18,Downs,1,Bears,10.0,2024,141
