Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Brady Christensen,G,60,100%,0,0%,4,13%,1,Panthers,10.0,2024,140
Taylor Moton,T,60,100%,0,0%,4,13%,1,Panthers,10.0,2024,140
Damien Lewis,G,60,100%,0,0%,4,13%,1,Panthers,10.0,2024,140
Robert Hunt,G,60,100%,0,0%,4,13%,1,Panthers,10.0,2024,140
Bryce Young,QB,60,100%,0,0%,0,0%,1,Panthers,10.0,2024,140
Cade Mays,G,60,100%,0,0%,0,0%,1,Panthers,10.0,2024,140
Xavier Legette,WR,59,98%,0,0%,4,13%,1,Panthers,10.0,2024,140
Ja'Tavion Sanders,TE,53,88%,0,0%,4,13%,1,Panthers,10.0,2024,140
Jalen Coker,WR,53,88%,0,0%,0,0%,1,Panthers,10.0,2024,140
Chuba Hubbard,RB,53,88%,0,0%,0,0%,1,Panthers,10.0,2024,140
David Moore,WR,50,83%,0,0%,3,10%,1,Panthers,10.0,2024,140
Ian Thomas,TE,13,22%,0,0%,0,0%,1,Panthers,10.0,2024,140
Deven Thompkins,WR,6,10%,0,0%,0,0%,1,Panthers,10.0,2024,140
Miles Sanders,RB,6,10%,0,0%,0,0%,1,Panthers,10.0,2024,140
Chandler Zavala,G,4,7%,0,0%,4,13%,1,Panthers,10.0,2024,140
Raheem Blackshear,RB,2,3%,0,0%,11,37%,1,Panthers,10.0,2024,140
Feleipe Franks,TE,1,2%,0,0%,21,70%,1,Panthers,10.0,2024,140
Michael Jackson,CB,0,0%,75,100%,5,17%,1,Panthers,10.0,2024,140
Jaycee Horn,CB,0,0%,75,100%,1,3%,1,Panthers,10.0,2024,140
Xavier Woods,FS,0,0%,75,100%,0,0%,1,Panthers,10.0,2024,140
Josey Jewell,LB,0,0%,75,100%,0,0%,1,Panthers,10.0,2024,140
Jordan Fuller,FS,0,0%,75,100%,0,0%,1,Panthers,10.0,2024,140
Jadeveon Clowney,LB,0,0%,60,80%,0,0%,1,Panthers,10.0,2024,140
A'Shawn Robinson,DE,0,0%,53,71%,5,17%,1,Panthers,10.0,2024,140
Trevin Wallace,LB,0,0%,52,69%,7,23%,1,Panthers,10.0,2024,140
Dane Jackson,CB,0,0%,52,69%,0,0%,1,Panthers,10.0,2024,140
D.J. Wonnum,LB,0,0%,50,67%,0,0%,1,Panthers,10.0,2024,140
LaBryan Ray,DE,0,0%,47,63%,5,17%,1,Panthers,10.0,2024,140
Cam Gill,LB,0,0%,35,47%,18,60%,1,Panthers,10.0,2024,140
Shy Tuttle,DT,0,0%,34,45%,5,17%,1,Panthers,10.0,2024,140
DeShawn Williams,DE,0,0%,28,37%,5,17%,1,Panthers,10.0,2024,140
DJ Johnson,LB,0,0%,17,23%,2,7%,1,Panthers,10.0,2024,140
Caleb Farley,CB,0,0%,13,17%,10,33%,1,Panthers,10.0,2024,140
Jonathan Harris,DE,0,0%,9,12%,0,0%,1,Panthers,10.0,2024,140
Thomas Incoom,LB,0,0%,0,0%,26,87%,1,Panthers,10.0,2024,140
Lonnie Johnson Jr.,FS,0,0%,0,0%,26,87%,1,Panthers,10.0,2024,140
Jon Rhattigan,LB,0,0%,0,0%,26,87%,1,Panthers,10.0,2024,140
Sam Franklin,SS,0,0%,0,0%,25,83%,1,Panthers,10.0,2024,140
Claudin Cherelus,LB,0,0%,0,0%,21,70%,1,Panthers,10.0,2024,140
Jordan Matthews,TE,0,0%,0,0%,21,70%,1,Panthers,10.0,2024,140
Chau Smith-Wade,CB,0,0%,0,0%,14,47%,1,Panthers,10.0,2024,140
Johnny Hekker,P,0,0%,0,0%,11,37%,1,Panthers,10.0,2024,140
J.J. Jansen,LS,0,0%,0,0%,11,37%,1,Panthers,10.0,2024,140
Eddy Piñeiro,K,0,0%,0,0%,10,33%,1,Panthers,10.0,2024,140
Demani Richardson,SS,0,0%,0,0%,5,17%,1,Panthers,10.0,2024,140
Jarrett Kingston,T,0,0%,0,0%,4,13%,1,Panthers,10.0,2024,140
Yosh Nijman,T,0,0%,0,0%,4,13%,1,Panthers,10.0,2024,140
