Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Lions,2.0,-4.41,2.69,-4.44,-14.99,8.28,-1.64,9.24,8.18,-1.87,-4.7,5.64,0.68,-6.14,2.65,10.0,2024,151
Texans,-2.0,-8.28,1.64,-9.24,-8.18,4.41,-2.69,4.44,14.99,1.87,-5.64,4.7,6.14,-0.68,-2.65,10.0,2024,151
