Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Tua Tagovailoa,MIA,20,28,207,11,35.5,153,5.5,86,4.3,3.1,121,6.1,1,3.6%,4,14.3%,3,7,3,1,7,22.6%,0,,10.0,2024,152
Matthew Stafford,LAR,32,46,293,16,32.0,236,5.1,173,5.4,3.8,120,3.8,1,2.2%,8,17.8%,4,7,3,3,10,20.0%,0,,10.0,2024,152
