Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Amon-Ra St. Brown,DET,8,6,60,1,4.0,24,4.0,36,6.0,3.6,0,,1,12.5,0,135.4,10.0,2024,151
Sam LaPorta,DET,6,3,66,1,2.0,57,19.0,9,3.0,14.5,0,,0,0.0,2,89.6,10.0,2024,151
Jameson Williams,DET,5,3,53,0,3.0,46,15.3,7,2.3,28.0,0,,0,0.0,1,56.7,10.0,2024,151
Jahmyr Gibbs,DET,3,2,37,0,1.0,-12,-6.0,49,24.5,-6.0,1,2.0,0,0.0,1,69.4,10.0,2024,151
David Montgomery,DET,2,1,24,0,1.0,-4,-4.0,28,28.0,-0.5,2,0.5,0,0.0,0,93.7,10.0,2024,151
Tank Dell,HOU,9,5,39,0,3.0,24,4.8,15,3.0,8.8,0,,1,11.1,2,26.9,10.0,2024,151
John Metchie,HOU,6,5,74,1,4.0,54,10.8,20,4.0,11.3,0,,0,0.0,0,157.6,10.0,2024,151
Dalton Schultz,HOU,4,3,66,0,3.0,41,13.7,25,8.3,12.0,0,,0,0.0,0,116.7,10.0,2024,151
Xavier Hutchinson,HOU,4,2,6,0,1.0,0,0.0,6,3.0,1.8,0,,0,0.0,0,56.2,10.0,2024,151
Joe Mixon,HOU,4,2,44,0,1.0,-2,-1.0,46,23.0,0.3,0,,0,0.0,0,89.6,10.0,2024,151
Cade Stover,HOU,2,1,2,0,,1,1.0,1,1.0,10.0,0,,0,0.0,0,56.2,10.0,2024,151
Robert Woods,HOU,3,1,1,0,,-3,-3.0,4,4.0,5.3,0,,1,33.3,0,42.4,10.0,2024,151
