Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
JC Latham,T,54,100%,0,0%,4,15%,0,Titans,10.0,2024,148
Daniel Brunskill,C,54,100%,0,0%,4,15%,0,Titans,10.0,2024,148
Peter Skoronski,G,54,100%,0,0%,4,15%,0,Titans,10.0,2024,148
Dillon Radunz,T,54,100%,0,0%,0,0%,0,Titans,10.0,2024,148
Will Levis,QB,54,100%,0,0%,0,0%,0,Titans,10.0,2024,148
Nick Westbrook-Ikhine,WR,54,100%,0,0%,0,0%,0,Titans,10.0,2024,148
Calvin Ridley,WR,50,93%,0,0%,0,0%,0,Titans,10.0,2024,148
Leroy Watson,T,33,61%,0,0%,4,15%,0,Titans,10.0,2024,148
Tyler Boyd,WR,33,61%,0,0%,0,0%,0,Titans,10.0,2024,148
Chigoziem Okonkwo,TE,29,54%,0,0%,10,38%,0,Titans,10.0,2024,148
Tony Pollard,RB,29,54%,0,0%,0,0%,0,Titans,10.0,2024,148
Tyjae Spears,RB,25,46%,0,0%,0,0%,0,Titans,10.0,2024,148
Josh Whyle,TE,22,41%,0,0%,4,15%,0,Titans,10.0,2024,148
John Ojukwu,T,21,39%,0,0%,4,15%,0,Titans,10.0,2024,148
Nick Vannett,TE,14,26%,0,0%,10,38%,0,Titans,10.0,2024,148
Jha'Quan Jackson,WR,11,20%,0,0%,9,35%,0,Titans,10.0,2024,148
Bryce Oliver,WR,3,6%,0,0%,0,0%,0,Titans,10.0,2024,148
Jack Gibbens,LB,0,0%,59,100%,15,58%,0,Titans,10.0,2024,148
Amani Hooker,FS,0,0%,59,100%,0,0%,0,Titans,10.0,2024,148
Kenneth Murray,LB,0,0%,59,100%,0,0%,0,Titans,10.0,2024,148
Mike Brown,FS,0,0%,58,98%,13,50%,0,Titans,10.0,2024,148
Darrell Baker,CB,0,0%,58,98%,11,42%,0,Titans,10.0,2024,148
Jarvis Brownlee,CB,0,0%,58,98%,2,8%,0,Titans,10.0,2024,148
Jeffery Simmons,DT,0,0%,46,78%,5,19%,0,Titans,10.0,2024,148
Harold Landry,LB,0,0%,45,76%,0,0%,0,Titans,10.0,2024,148
Arden Key,LB,0,0%,40,68%,5,19%,0,Titans,10.0,2024,148
T'Vondre Sweat,NT,0,0%,37,63%,5,19%,0,Titans,10.0,2024,148
Roger McCreary,CB,0,0%,34,58%,4,15%,0,Titans,10.0,2024,148
Sebastian Joseph-Day,DT,0,0%,32,54%,5,19%,0,Titans,10.0,2024,148
Jaylen Harrell,LB,0,0%,23,39%,9,35%,0,Titans,10.0,2024,148
James Lynch,NT,0,0%,18,30%,1,4%,0,Titans,10.0,2024,148
Ali Gaye,DE,0,0%,12,20%,3,12%,0,Titans,10.0,2024,148
Keondre Coburn,NT,0,0%,12,20%,0,0%,0,Titans,10.0,2024,148
Luke Gifford,LB,0,0%,0,0%,22,85%,0,Titans,10.0,2024,148
James Williams,LB,0,0%,0,0%,22,85%,0,Titans,10.0,2024,148
Otis Reese,LB,0,0%,0,0%,17,65%,0,Titans,10.0,2024,148
Justin Hardee,CB,0,0%,0,0%,17,65%,0,Titans,10.0,2024,148
Julius Chestnut,RB,0,0%,0,0%,13,50%,0,Titans,10.0,2024,148
Julius Wood,FS,0,0%,0,0%,13,50%,0,Titans,10.0,2024,148
Daryl Worley,FS,0,0%,0,0%,12,46%,0,Titans,10.0,2024,148
Ryan Stonehouse,P,0,0%,0,0%,8,31%,0,Titans,10.0,2024,148
Nick Folk,K,0,0%,0,0%,8,31%,0,Titans,10.0,2024,148
Morgan Cox,LS,0,0%,0,0%,8,31%,0,Titans,10.0,2024,148
Tre Avery,CB,0,0%,0,0%,7,27%,0,Titans,10.0,2024,148
Nicholas Petit-Frere,T,0,0%,0,0%,4,15%,0,Titans,10.0,2024,148
Corey Levin,C,0,0%,0,0%,4,15%,0,Titans,10.0,2024,148
