Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Sam Darnold,MIN,0,0,0,0,0,10.0,2024,147
Aaron Jones,MIN,3,2,13,0,8,10.0,2024,147
Cam Akers,MIN,1,1,9,0,9,10.0,2024,147
Ty Chandler,MIN,0,0,0,0,0,10.0,2024,147
Jordan Addison,MIN,5,2,25,0,21,10.0,2024,147
T.J. Hockenson,MIN,9,8,72,0,26,10.0,2024,147
Josh Oliver,MIN,6,4,52,0,28,10.0,2024,147
Justin Jefferson,MIN,9,5,48,0,15,10.0,2024,147
Trent Sherfield,MIN,1,1,11,0,11,10.0,2024,147
Jalen Nailor,MIN,3,1,11,0,11,10.0,2024,147
Mac Jones,JAX,0,0,0,0,0,10.0,2024,147
Travis Etienne,JAX,1,1,-1,0,-1,10.0,2024,147
Tank Bigsby,JAX,0,0,0,0,0,10.0,2024,147
Evan Engram,JAX,8,6,40,0,15,10.0,2024,147
Brenton Strange,JAX,3,2,25,0,23,10.0,2024,147
Gabriel Davis,JAX,4,1,19,0,19,10.0,2024,147
Luke Farrell,JAX,2,2,16,0,9,10.0,2024,147
Brian Thomas,JAX,3,2,12,0,10,10.0,2024,147
