Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Steve Avila,G,70,100%,0,0%,6,21%,1,Rams,10.0,2024,152
Alaric Jackson,T,70,100%,0,0%,6,21%,1,Rams,10.0,2024,152
Kevin Dotson,G,70,100%,0,0%,6,21%,1,Rams,10.0,2024,152
Jonah Jackson,C,70,100%,0,0%,0,0%,1,Rams,10.0,2024,152
Joseph Noteboom,T,70,100%,0,0%,0,0%,1,Rams,10.0,2024,152
Matthew Stafford,QB,70,100%,0,0%,0,0%,1,Rams,10.0,2024,152
Kyren Williams,RB,65,93%,0,0%,0,0%,1,Rams,10.0,2024,152
Cooper Kupp,WR,63,90%,0,0%,0,0%,1,Rams,10.0,2024,152
Demarcus Robinson,WR,58,83%,0,0%,0,0%,1,Rams,10.0,2024,152
Davis Allen,TE,56,80%,0,0%,8,29%,1,Rams,10.0,2024,152
Puka Nacua,WR,55,79%,0,0%,0,0%,1,Rams,10.0,2024,152
Tutu Atwell,WR,13,19%,0,0%,0,0%,1,Rams,10.0,2024,152
Colby Parkinson,TE,11,16%,0,0%,7,25%,1,Rams,10.0,2024,152
Tyler Johnson,WR,10,14%,0,0%,0,0%,1,Rams,10.0,2024,152
Hunter Long,TE,9,13%,0,0%,19,68%,1,Rams,10.0,2024,152
Jordan Whittington,WR,5,7%,0,0%,17,61%,1,Rams,10.0,2024,152
Blake Corum,RB,5,7%,0,0%,8,29%,1,Rams,10.0,2024,152
Cobie Durant,CB,0,0%,53,100%,6,21%,1,Rams,10.0,2024,152
Quentin Lake,FS,0,0%,53,100%,6,21%,1,Rams,10.0,2024,152
Darious Williams,CB,0,0%,53,100%,0,0%,1,Rams,10.0,2024,152
Jared Verse,LB,0,0%,45,85%,0,0%,1,Rams,10.0,2024,152
Byron Young,LB,0,0%,43,81%,0,0%,1,Rams,10.0,2024,152
Kobie Turner,NT,0,0%,42,79%,5,18%,1,Rams,10.0,2024,152
Omar Speights,LB,0,0%,39,74%,15,54%,1,Rams,10.0,2024,152
Kamren Kinchens,FS,0,0%,39,74%,5,18%,1,Rams,10.0,2024,152
Michael Hoecht,LB,0,0%,35,66%,11,39%,1,Rams,10.0,2024,152
Christian Rozeboom,LB,0,0%,33,62%,9,32%,1,Rams,10.0,2024,152
Bobby Brown,NT,0,0%,33,62%,5,18%,1,Rams,10.0,2024,152
Kamren Curl,SS,0,0%,33,62%,0,0%,1,Rams,10.0,2024,152
Braden Fiske,DT,0,0%,28,53%,5,18%,1,Rams,10.0,2024,152
Tyler Davis,DE,0,0%,17,32%,0,0%,1,Rams,10.0,2024,152
Jaylen McCollough,FS,0,0%,13,25%,19,68%,1,Rams,10.0,2024,152
Ahkello Witherspoon,CB,0,0%,13,25%,7,25%,1,Rams,10.0,2024,152
Jonah Williams,DE,0,0%,8,15%,0,0%,1,Rams,10.0,2024,152
Brennan Jackson,LB,0,0%,3,6%,7,25%,1,Rams,10.0,2024,152
Jake Hummel,LB,0,0%,0,0%,22,79%,1,Rams,10.0,2024,152
Josh Wallace,CB,0,0%,0,0%,18,64%,1,Rams,10.0,2024,152
Ronnie Rivers,RB,0,0%,0,0%,16,57%,1,Rams,10.0,2024,152
Nick Hampton,LB,0,0%,0,0%,16,57%,1,Rams,10.0,2024,152
Ethan Evans,P,0,0%,0,0%,13,46%,1,Rams,10.0,2024,152
Xavier Smith,WR,0,0%,0,0%,12,43%,1,Rams,10.0,2024,152
Alex Ward,LS,0,0%,0,0%,9,32%,1,Rams,10.0,2024,152
Joshua Karty,K,0,0%,0,0%,7,25%,1,Rams,10.0,2024,152
Justin Dedich,G,0,0%,0,0%,6,21%,1,Rams,10.0,2024,152
Warren McClendon,T,0,0%,0,0%,6,21%,1,Rams,10.0,2024,152
Beaux Limmer,C,0,0%,0,0%,6,21%,1,Rams,10.0,2024,152
