Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bears,-16.0,-20.08,-19.46,0.94,0.0,-0.04,0.76,-1.8,4.06,2.41,-1.88,5.62,-0.3,-2.64,1.61,10.0,2024,141
Patriots,16.0,0.04,-0.76,1.8,-4.06,20.08,19.46,-0.94,0.0,-2.41,-5.62,1.88,2.64,0.3,-1.61,10.0,2024,141
