Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Zyon Gilbert,,,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,9.0,9.0,5.0,0,0,0,,0,,0,,10.0,2024,142
Logan Lee,,,0,0,,,,,,,,,,1,0,0,,0,,0,,10.0,2024,142
Joey Porter Jr.,PIT,0.0,5,5,100.0%,108.0,21.6,21.6,0.0,118.7,12.6,63.0,45.0,0,0,0,0.0,0,5.0,0,0.0%,10.0,2024,142
Minkah Fitzpatrick,PIT,0.0,4,3,75.0%,35.0,11.7,8.8,0.0,101.0,8.8,23.0,12.0,0,0,0,0.0,0,4.0,1,20.0%,10.0,2024,142
Donte Jackson,PIT,0.0,3,3,100.0%,32.0,10.7,10.7,0.0,111.1,3.7,11.0,21.0,0,0,0,0.0,0,2.0,0,0.0%,10.0,2024,142
Beanie Bishop,PIT,0.0,6,2,33.3%,-2.0,-1.0,-0.3,0.0,42.4,0.8,-1.0,-1.0,2,1,0,0.0,1,3.0,0,0.0%,10.0,2024,142
Payton Wilson,PIT,0.0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,6.0,6.0,3.0,0,0,0,0.0,0,1.0,0,0.0%,10.0,2024,142
Damontae Kazee,PIT,0.0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,8.0,8.0,0.0,0,0,0,0.0,0,1.0,0,0.0%,10.0,2024,142
DeShon Elliott,PIT,0.0,3,1,33.3%,-2.0,-2.0,-0.7,0.0,42.4,1.0,-4.0,2.0,1,0,0,0.0,0,6.0,0,0.0%,10.0,2024,142
T.J. Watt,PIT,0.0,0,0,,,,,,,,,,1,0,2,0.0,2,0.0,0,,10.0,2024,142
Cameron Heyward,PIT,0.0,0,0,,,,,,,,,,0,0,0,2.0,2,2.0,0,0.0%,10.0,2024,142
Alex Highsmith,PIT,0.0,0,0,,,,,,,,,,7,0,1,0.0,1,0.0,0,,10.0,2024,142
Preston Smith,PIT,0.0,0,0,,,,,,,,,,0,0,0,1.0,1,3.0,0,0.0%,10.0,2024,142
Elandon Roberts,PIT,0.0,0,0,,,,,,,,,,8,1,0,0.0,1,5.0,0,0.0%,10.0,2024,142
James Pierre,PIT,0.0,2,0,0.0%,,,0.0,,39.6,10.5,,,0,0,0,0.0,0,2.0,0,0.0%,10.0,2024,142
Patrick Queen,PIT,0.0,0,0,,,,,,,,,,5,0,0,0.0,0,7.0,0,0.0%,10.0,2024,142
Cameron Sutton,PIT,0.0,5,0,0.0%,,,0.0,,39.6,13.2,,,0,0,0,0.0,0,0.0,0,,10.0,2024,142
Mike Sainristil,WAS,0.0,7,4,57.1%,57.0,14.3,8.1,0.0,83.6,20.3,26.0,31.0,0,0,0,0.0,0,5.0,2,28.6%,10.0,2024,142
Jeremy Chinn,WAS,1.0,3,3,100.0%,17.0,5.7,5.7,1.0,90.3,1.7,5.0,12.0,1,0,0,0.0,0,13.0,0,0.0%,10.0,2024,142
Benjamin St-Juste,WAS,0.0,6,3,50.0%,69.0,23.0,11.5,1.0,131.2,18.8,69.0,0.0,0,0,0,0.0,0,5.0,0,0.0%,10.0,2024,142
Noah Igbinoghene,WAS,0.0,6,2,33.3%,23.0,11.5,3.8,1.0,85.4,11.3,13.0,10.0,1,0,0,0.0,0,3.0,1,25.0%,10.0,2024,142
Quan Martin,WAS,0.0,2,1,50.0%,26.0,26.0,13.0,0.0,95.8,1.0,0.0,26.0,0,0,0,0.0,0,6.0,2,25.0%,10.0,2024,142
Mykal Walker,WAS,0.0,1,1,100.0%,3.0,3.0,3.0,0.0,79.2,1.0,1.0,2.0,0,0,0,0.0,0,3.0,0,0.0%,10.0,2024,142
Frankie Luvu,WAS,0.0,1,0,0.0%,,,0.0,,39.6,-3.0,,,13,0,1,1.0,2,7.0,0,0.0%,10.0,2024,142
Dante Fowler,WAS,0.0,0,0,,,,,,,,,,0,0,0,2.0,2,5.0,0,0.0%,10.0,2024,142
Dorance Armstrong Jr.,WAS,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,1.0,0,0.0%,10.0,2024,142
Jer'Zhan Newton,WAS,0.0,0,0,,,,,,,,,,0,0,1,0.0,1,3.0,0,0.0%,10.0,2024,142
Bobby Wagner,WAS,0.0,0,0,,,,,,,,,,2,0,0,0.0,0,7.0,1,12.5%,10.0,2024,142
Percy Butler,WAS,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,2.0,1,33.3%,10.0,2024,142
Daron Payne,WAS,0.0,0,0,,,,,,,,,,0,0,0,0.0,0,5.0,1,16.7%,10.0,2024,142
