Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,10.0,2024,151
Jahmyr Gibbs,DET,3,2,37,0,33,10.0,2024,151
David Montgomery,DET,2,1,24,0,24,10.0,2024,151
Sam LaPorta,DET,6,3,66,1,37,10.0,2024,151
Amon-Ra St. Brown,DET,8,6,60,1,15,10.0,2024,151
Jameson Williams,DET,5,3,53,0,23,10.0,2024,151
C.J. Stroud,HOU,0,0,0,0,0,10.0,2024,151
Joe Mixon,HOU,4,2,44,0,36,10.0,2024,151
Dare Ogunbowale,HOU,0,0,0,0,0,10.0,2024,151
John Metchie,HOU,6,5,74,1,25,10.0,2024,151
Dalton Schultz,HOU,4,3,66,0,32,10.0,2024,151
Xavier Hutchinson,HOU,4,2,6,0,10,10.0,2024,151
Cade Stover,HOU,2,1,2,0,2,10.0,2024,151
Robert Woods,HOU,3,1,1,0,1,10.0,2024,151
Tank Dell,HOU,9,5,39,0,13,10.0,2024,151
