Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Josh Allen,BUF,0,0,10.0,2024,145
James Cook,BUF,0,0,10.0,2024,145
Ray Davis,BUF,0,0,10.0,2024,145
Mack Hollins,BUF,0,0,10.0,2024,145
Khalil Shakir,BUF,0,0,10.0,2024,145
Dawson Knox,BUF,0,0,10.0,2024,145
Curtis Samuel,BUF,0,0,10.0,2024,145
Ty Johnson,BUF,0,0,10.0,2024,145
Dalton Kincaid,BUF,0,0,10.0,2024,145
Mitchell Trubisky,BUF,0,0,10.0,2024,145
Joe Flacco,IND,1,1,10.0,2024,145
Jonathan Taylor,IND,0,0,10.0,2024,145
Ashton Dulin,IND,0,0,10.0,2024,145
Alec Pierce,IND,0,0,10.0,2024,145
Josh Downs,IND,0,0,10.0,2024,145
Adonai Mitchell,IND,1,0,10.0,2024,145
Kylen Granson,IND,0,0,10.0,2024,145
Will Mallory,IND,0,0,10.0,2024,145
Tyler Goodson,IND,0,0,10.0,2024,145
Trey Sermon,IND,0,0,10.0,2024,145
Andrew Ogletree,IND,0,0,10.0,2024,145
