Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Jahmyr Gibbs,DET,19,71,0,3.0,36,1.9,35,1.8,1,19.0,10.0,2024,151
David Montgomery,DET,12,32,1,3.0,13,1.1,19,1.6,1,12.0,10.0,2024,151
Jared Goff,DET,1,2,0,1.0,2,2.0,0,0.0,0,,10.0,2024,151
Joe Mixon,HOU,25,46,1,3.0,21,0.8,25,1.0,4,6.3,10.0,2024,151
Tank Dell,HOU,1,-6,0,0.0,-6,-6.0,0,0.0,0,,10.0,2024,151
Dare Ogunbowale,HOU,1,11,0,,8,8.0,3,3.0,0,,10.0,2024,151
C.J. Stroud,HOU,1,5,0,0.0,5,5.0,0,0.0,0,,10.0,2024,151
