Player,Pos,home_team,team,week,year,game_id
Daniel Jones,QB,0,Giants,10.0,2024,140
Tyrone Tracy Jr.,RB,0,Giants,10.0,2024,140
Jalin Hyatt,WR,0,Giants,10.0,2024,140
Malik Nabers,WR,0,Giants,10.0,2024,140
Theo Johnson,TE,0,Giants,10.0,2024,140
Chris Manhertz,TE,0,Giants,10.0,2024,140
Jermaine Eluemunor,OL,0,Giants,10.0,2024,140
Evan Neal,T,0,Giants,10.0,2024,140
Greg Van Roten,OG,0,Giants,10.0,2024,140
Jon Runyan Jr.,G,0,Giants,10.0,2024,140
John Michael Schmitz,C,0,Giants,10.0,2024,140
Dexter Lawrence,DL,0,Giants,10.0,2024,140
Rakeem Nunez-Roches,DL,0,Giants,10.0,2024,140
Azeez Ojulari,OLB,0,Giants,10.0,2024,140
Brian Burns,OLB,0,Giants,10.0,2024,140
Micah McFadden,LB,0,Giants,10.0,2024,140
Bobby Okereke,LB,0,Giants,10.0,2024,140
Deonte Banks,CB,0,Giants,10.0,2024,140
Andru Phillips,CB,0,Giants,10.0,2024,140
Cordale Flott,CB,0,Giants,10.0,2024,140
Tyler Nubin,S,0,Giants,10.0,2024,140
Dane Belton,S,0,Giants,10.0,2024,140
