Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
C.J. Gardner-Johnson,PHI,1,0,0,0,1,0.0,7,2,5,0,0,0,0,0,0,10.0,2024,149
Milton Williams,PHI,0,0,0,0,0,1.0,2,2,0,1,1,1,0,0,0,10.0,2024,149
Bryce Huff,PHI,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,1,10.0,2024,149
Jalen Carter,PHI,0,0,0,0,1,0.5,4,2,2,1,2,0,0,0,0,10.0,2024,149
Brandon Graham,PHI,0,0,0,0,0,0.5,2,1,1,0,1,0,0,0,0,10.0,2024,149
Zack Baun,PHI,0,0,0,0,0,0.0,8,3,5,1,0,1,0,0,2,10.0,2024,149
Nakobe Dean,PHI,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,10.0,2024,149
Reed Blankenship,PHI,0,0,0,0,0,0.0,4,3,1,0,0,1,16,0,0,10.0,2024,149
Isaiah Rodgers,PHI,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,10.0,2024,149
Cooper DeJean,PHI,0,0,0,0,0,0.0,3,3,0,0,0,1,0,0,0,10.0,2024,149
Oren Burks,PHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,10.0,2024,149
Quinyon Mitchell,PHI,0,0,0,0,2,0.0,2,2,0,0,0,0,0,0,0,10.0,2024,149
Kelee Ringo,PHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,10.0,2024,149
Nolan Smith,PHI,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,10.0,2024,149
Jordan Davis,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Jalyx Hunt,PHI,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Moro Ojomo,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Josh Sweat,PHI,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0,10.0,2024,149
Jeremiah Trotter Jr.,PHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Darius Slay,PHI,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,10.0,2024,149
Trevon Diggs,DAL,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,10.0,2024,149
DeMarvion Overshown,DAL,0,0,0,0,0,2.0,11,7,4,2,2,0,0,0,0,10.0,2024,149
Micah Parsons,DAL,0,0,0,0,0,2.0,2,2,0,1,2,0,0,0,1,10.0,2024,149
Carl Lawson,DAL,0,0,0,0,0,0.5,1,0,1,0,1,0,0,0,0,10.0,2024,149
Osa Odighizuwa,DAL,0,0,0,0,0,0.5,1,0,1,0,2,0,0,0,0,10.0,2024,149
Eric Kendricks,DAL,0,0,0,0,0,0.0,8,4,4,0,0,0,0,0,0,10.0,2024,149
Caelen Carson,DAL,0,0,0,0,2,0.0,5,4,1,0,0,0,0,0,0,10.0,2024,149
Marist Liufau,DAL,0,0,0,0,0,0.0,5,4,1,0,0,1,0,0,0,10.0,2024,149
Mazi Smith,DAL,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0,10.0,2024,149
Malik Hooker,DAL,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,10.0,2024,149
Jourdan Lewis,DAL,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,10.0,2024,149
Carlos Watkins,DAL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,10.0,2024,149
Chauncey Golston,DAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,10.0,2024,149
Donovan Wilson,DAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,10.0,2024,149
C.J. Goodwin,DAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,10.0,2024,149
Linval Joseph,DAL,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,10.0,2024,149
Nick Vigil,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,10.0,2024,149
Tyrus Wheat,DAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,10.0,2024,149
Bryan Anger,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Markquese Bell,DAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2024,149
Josh Butler,DAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2024,149
Damone Clark,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Ryan Flournoy,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
Hunter Luepke,DAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,10.0,2024,149
Israel Mukuamu,DAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,10.0,2024,149
