Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cowboys,-28.0,-31.22,-21.53,-9.69,-22.54,-6.18,1.23,-8.76,11.09,7.13,-1.74,7.24,4.3,-2.34,-0.33,10.0,2024,149
Eagles,28.0,6.18,-1.23,8.76,-11.09,31.22,21.53,9.69,22.54,-7.13,-7.24,1.74,2.34,-4.3,0.33,10.0,2024,149
