Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Aaron Rodgers,NYJ,22,35,151,10,26.3,215,6.1,68,3.1,1.9,83,3.8,1,3.0%,5,15.2%,3,8,4,2,9,23.7%,0,,10.0,2024,150
Kyler Murray,ARI,22,24,266,15,60.0,111,4.6,86,3.9,3.6,180,8.2,1,4.2%,1,4.2%,1,5,0,2,3,12.0%,0,,10.0,2024,150
