Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Sam Darnold,MIN,7,28,0,11,10.0,2024,147
Aaron Jones,MIN,17,88,0,13,10.0,2024,147
Cam Akers,MIN,13,38,0,11,10.0,2024,147
Ty Chandler,MIN,4,18,0,8,10.0,2024,147
Jordan Addison,MIN,1,4,0,4,10.0,2024,147
T.J. Hockenson,MIN,0,0,0,0,10.0,2024,147
Josh Oliver,MIN,0,0,0,0,10.0,2024,147
Justin Jefferson,MIN,0,0,0,0,10.0,2024,147
Trent Sherfield,MIN,0,0,0,0,10.0,2024,147
Jalen Nailor,MIN,1,-7,0,0,10.0,2024,147
Mac Jones,JAX,5,8,1,5,10.0,2024,147
Travis Etienne,JAX,11,44,0,18,10.0,2024,147
Tank Bigsby,JAX,2,4,0,3,10.0,2024,147
Evan Engram,JAX,0,0,0,0,10.0,2024,147
Brenton Strange,JAX,0,0,0,0,10.0,2024,147
Gabriel Davis,JAX,0,0,0,0,10.0,2024,147
Luke Farrell,JAX,0,0,0,0,10.0,2024,147
Brian Thomas,JAX,0,0,0,0,10.0,2024,147
