Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jaguars,-5.0,-12.24,-7.64,-4.6,-9.36,1.19,1.98,-2.57,12.22,5.31,-1.88,4.7,5.72,-0.49,-2.74,10.0,2024,147
Vikings,5.0,-1.19,-1.98,2.57,-12.22,12.24,7.64,4.6,9.36,-5.31,-4.7,1.88,0.49,-5.72,2.74,10.0,2024,147
