Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Daniel Jones,NYG,22,37,190,0,2,2,15,23,50.5,10.0,2024,140
Tyrone Tracy Jr.,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Devin Singletary,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Wan'Dale Robinson,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Jalin Hyatt,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Theo Johnson,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Malik Nabers,NYG,0,0,0,0,0,0,0,0,,10.0,2024,140
Bryce Young,CAR,15,25,126,1,0,1,8,24,86.4,10.0,2024,140
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
Jalen Coker,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
Xavier Legette,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
David Moore,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
Ja'Tavion Sanders,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
Ian Thomas,CAR,0,0,0,0,0,0,0,0,,10.0,2024,140
