Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Davante Adams,NYJ,13,6,31,0,1.0,14,2.3,17,2.8,5.9,0,,1,7.7,0,53.0,10.0,2024,150
Garrett Wilson,NYJ,6,5,41,0,5.0,31,6.2,10,2.0,6.8,0,,0,0.0,0,95.1,10.0,2024,150
Breece Hall,NYJ,4,4,31,0,1.0,7,1.8,24,6.0,1.8,0,,0,0.0,0,99.0,10.0,2024,150
Jeremy Ruckert,NYJ,2,2,17,0,1.0,13,6.5,4,2.0,6.5,0,,0,0.0,0,102.1,10.0,2024,150
Braelon Allen,NYJ,1,1,7,0,0.0,-3,-3.0,10,10.0,-3.0,0,,0,0.0,0,95.8,10.0,2024,150
Kenny Yeboah,NYJ,1,1,4,0,,-3,-3.0,7,7.0,-3.0,0,,0,0.0,0,83.3,10.0,2024,150
Isaiah Davis,NYJ,1,1,10,0,1.0,3,3.0,7,7.0,3.0,0,,0,0.0,0,108.3,10.0,2024,150
Malachi Corley,NYJ,2,1,2,0,1.0,2,2.0,0,0.0,6.0,0,,0,0.0,0,56.2,10.0,2024,150
Tyler Conklin,NYJ,2,1,8,0,,4,4.0,4,4.0,4.0,0,,0,0.0,0,60.4,10.0,2024,150
Xavier Gipson,NYJ,1,0,0,0,,0,,0,,48.0,0,,0,0.0,0,39.6,10.0,2024,150
Marvin Harrison Jr.,ARI,5,5,54,1,3.0,35,7.0,19,3.8,7.0,0,,0,0.0,0,151.2,10.0,2024,150
James Conner,ARI,5,5,80,0,3.0,-11,-2.2,91,18.2,-2.2,0,,0,0.0,0,118.7,10.0,2024,150
Trey McBride,ARI,5,4,71,0,4.0,46,11.5,25,6.3,9.4,1,4.0,1,20.0,0,118.7,10.0,2024,150
Michael Wilson,ARI,4,3,24,0,2.0,18,6.0,6,2.0,10.5,0,,0,0.0,0,89.6,10.0,2024,150
Elijah Higgins,ARI,2,2,13,0,1.0,13,6.5,0,0.0,6.5,0,,0,0.0,0,93.7,10.0,2024,150
Trey Benson,ARI,2,2,25,0,2.0,-8,-4.0,33,16.5,-4.0,2,1.0,0,0.0,0,118.7,10.0,2024,150
Greg Dortch,ARI,1,1,-1,0,,-7,-7.0,6,6.0,-7.0,0,,0,0.0,0,79.2,10.0,2024,150
