Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Aaron Rodgers,NYJ,0,0,0,0,0,10.0,2024,150
Breece Hall,NYJ,4,4,31,0,15,10.0,2024,150
Braelon Allen,NYJ,1,1,7,0,7,10.0,2024,150
Garrett Wilson,NYJ,6,5,41,0,12,10.0,2024,150
Davante Adams,NYJ,13,6,31,0,14,10.0,2024,150
Jeremy Ruckert,NYJ,2,2,17,0,12,10.0,2024,150
Isaiah Davis,NYJ,1,1,10,0,10,10.0,2024,150
Tyler Conklin,NYJ,2,1,8,0,8,10.0,2024,150
Kenny Yeboah,NYJ,1,1,4,0,4,10.0,2024,150
Malachi Corley,NYJ,2,1,2,0,2,10.0,2024,150
Xavier Gipson,NYJ,1,0,0,0,0,10.0,2024,150
Kyler Murray,ARI,0,0,0,0,0,10.0,2024,150
Trey Benson,ARI,2,2,25,0,19,10.0,2024,150
James Conner,ARI,5,5,80,0,44,10.0,2024,150
Emari Demercado,ARI,0,0,0,0,0,10.0,2024,150
DeeJay Dallas,ARI,0,0,0,0,0,10.0,2024,150
Trey McBride,ARI,5,4,71,0,23,10.0,2024,150
Marvin Harrison Jr.,ARI,5,5,54,1,18,10.0,2024,150
Michael Wilson,ARI,4,3,24,0,11,10.0,2024,150
Elijah Higgins,ARI,2,2,13,0,11,10.0,2024,150
Greg Dortch,ARI,1,1,-1,0,-1,10.0,2024,150
Clayton Tune,ARI,0,0,0,0,0,10.0,2024,150
