Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Morgan Moses,T,58,100%,0,0%,2,11%,0,Jets,10.0,2024,150
Joe Tippmann,C,58,100%,0,0%,2,11%,0,Jets,10.0,2024,150
John Simpson,G,58,100%,0,0%,2,11%,0,Jets,10.0,2024,150
Aaron Rodgers,QB,58,100%,0,0%,0,0%,0,Jets,10.0,2024,150
Alijah Vera-Tucker,G,58,100%,0,0%,0,0%,0,Jets,10.0,2024,150
Davante Adams,WR,56,97%,0,0%,0,0%,0,Jets,10.0,2024,150
Garrett Wilson,WR,56,97%,0,0%,0,0%,0,Jets,10.0,2024,150
Breece Hall,RB,47,81%,0,0%,0,0%,0,Jets,10.0,2024,150
Tyler Conklin,TE,45,78%,0,0%,0,0%,0,Jets,10.0,2024,150
Olumuyiwa Fashanu,T,33,57%,0,0%,2,11%,0,Jets,10.0,2024,150
Tyron Smith,T,25,43%,0,0%,2,11%,0,Jets,10.0,2024,150
Xavier Gipson,WR,24,41%,0,0%,6,33%,0,Jets,10.0,2024,150
Jeremy Ruckert,TE,20,34%,0,0%,7,39%,0,Jets,10.0,2024,150
Malachi Corley,WR,16,28%,0,0%,1,6%,0,Jets,10.0,2024,150
Braelon Allen,RB,14,24%,0,0%,7,39%,0,Jets,10.0,2024,150
Kenny Yeboah,TE,5,9%,0,0%,13,72%,0,Jets,10.0,2024,150
Irvin Charles,WR,5,9%,0,0%,11,61%,0,Jets,10.0,2024,150
Isaiah Davis,RB,2,3%,0,0%,11,61%,0,Jets,10.0,2024,150
Quincy Williams,LB,0,0%,59,100%,0,0%,0,Jets,10.0,2024,150
Jalen Mills,CB,0,0%,59,100%,0,0%,0,Jets,10.0,2024,150
Jamien Sherwood,LB,0,0%,58,98%,5,28%,0,Jets,10.0,2024,150
Sauce Gardner,CB,0,0%,57,97%,0,0%,0,Jets,10.0,2024,150
D.J. Reed,CB,0,0%,57,97%,0,0%,0,Jets,10.0,2024,150
Tony Adams,FS,0,0%,48,81%,0,0%,0,Jets,10.0,2024,150
Javon Kinlaw,DT,0,0%,44,75%,5,28%,0,Jets,10.0,2024,150
Micheal Clemons,DE,0,0%,39,66%,5,28%,0,Jets,10.0,2024,150
Samuel Eguavoen,LB,0,0%,38,64%,16,89%,0,Jets,10.0,2024,150
Quinnen Williams,NT,0,0%,37,63%,5,28%,0,Jets,10.0,2024,150
Will McDonald,LB,0,0%,32,54%,0,0%,0,Jets,10.0,2024,150
Haason Reddick,LB,0,0%,22,37%,0,0%,0,Jets,10.0,2024,150
Leonard Taylor,DT,0,0%,22,37%,0,0%,0,Jets,10.0,2024,150
Bruce Hector,DT,0,0%,19,32%,0,0%,0,Jets,10.0,2024,150
Isaiah Oliver,CB,0,0%,18,31%,5,28%,0,Jets,10.0,2024,150
Eric Watts,DE,0,0%,14,24%,5,28%,0,Jets,10.0,2024,150
Michael Carter II,CB,0,0%,13,22%,0,0%,0,Jets,10.0,2024,150
Braiden McGregor,DE,0,0%,11,19%,0,0%,0,Jets,10.0,2024,150
Marcelino McCrary-Ball,LB,0,0%,2,3%,16,89%,0,Jets,10.0,2024,150
Ashtyn Davis,SS,0,0%,0,0%,16,89%,0,Jets,10.0,2024,150
Qwan'tez Stiggers,CB,0,0%,0,0%,12,67%,0,Jets,10.0,2024,150
Chazz Surratt,LB,0,0%,0,0%,11,61%,0,Jets,10.0,2024,150
Jarrick Bernard-Converse,CB,0,0%,0,0%,9,50%,0,Jets,10.0,2024,150
Brandin Echols,CB,0,0%,0,0%,7,39%,0,Jets,10.0,2024,150
Spencer Shrader,K,0,0%,0,0%,5,28%,0,Jets,10.0,2024,150
Thomas Morstead,P,0,0%,0,0%,4,22%,0,Jets,10.0,2024,150
Thomas Hennessy,LS,0,0%,0,0%,4,22%,0,Jets,10.0,2024,150
Max Mitchell,T,0,0%,0,0%,2,11%,0,Jets,10.0,2024,150
