Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Broncos,-2.0,3.45,7.85,-4.4,0.0,-5.3,-7.85,1.89,0.0,2.58,-2.62,5.36,2.05,-0.69,-1.52,10.0,2024,146
Chiefs,2.0,5.3,7.85,-1.89,0.0,-3.45,-7.85,4.4,0.0,-2.58,-5.36,2.62,0.69,-2.05,1.52,10.0,2024,146
