#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,SFO 30,6,2:57,31,Punt,0,49ers,10.0,2024,143
2,1,8:06,SFO 29,6,3:51,71,Touchdown,0,49ers,10.0,2024,143
3,1,2:07,SFO 13,14,8:14,77,Field Goal,0,49ers,10.0,2024,143
4,2,1:14,SFO 32,5,0:49,37,Missed FG,0,49ers,10.0,2024,143
5,2,0:08,SFO 8,1,0:08,-1,End of Half,0,49ers,10.0,2024,143
6,3,11:58,SFO 30,13,7:37,55,Field Goal,0,49ers,10.0,2024,143
7,4,14:18,SFO 30,5,2:28,38,Missed FG,0,49ers,10.0,2024,143
8,4,10:17,SFO 36,6,3:15,64,Touchdown,0,49ers,10.0,2024,143
9,4,4:57,SFO 39,5,1:48,35,Missed FG,0,49ers,10.0,2024,143
10,4,0:41,SFO 35,6,0:41,39,Field Goal,0,49ers,10.0,2024,143
