Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Adam Thielen,CAR,13,11,107,1,7.0,59,5.4,48,4.4,6.6,0,,0,0.0,0,126.6,5.0,2023,68
Jonathan Mingo,CAR,7,5,48,0,3.0,28,5.6,20,4.0,7.9,1,5.0,0,0.0,1,50.6,5.0,2023,68
DJ Chark,CAR,6,3,42,1,3.0,42,14.0,0,0.0,12.5,0,,0,0.0,0,112.5,5.0,2023,68
Hayden Hurst,CAR,3,3,21,0,,14,4.7,7,2.3,4.7,0,,0,0.0,0,95.8,5.0,2023,68
Chuba Hubbard,CAR,2,1,0,0,0.0,0,0.0,0,0.0,-0.5,0,,0,0.0,0,56.2,5.0,2023,68
Ian Thomas,CAR,2,1,28,0,1.0,22,22.0,6,6.0,8.5,0,,0,0.0,1,56.2,5.0,2023,68
Tommy Tremble,CAR,1,1,1,1,1.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,118.7,5.0,2023,68
Miles Sanders,CAR,1,0,0,0,0.0,0,,0,,-5.0,0,,0,0.0,0,39.6,5.0,2023,68
Josh Reynolds,DET,5,4,76,1,4.0,50,12.5,26,6.5,12.8,0,,1,20.0,0,158.3,5.0,2023,68
Sam LaPorta,DET,4,3,47,2,3.0,24,8.0,23,7.7,10.8,0,,1,25.0,0,153.1,5.0,2023,68
Kalif Raymond,DET,3,3,45,0,2.0,29,9.7,16,5.3,9.7,1,3.0,0,0.0,0,118.7,5.0,2023,68
Brock Wright,DET,3,3,16,0,,12,4.0,4,1.3,4.0,0,,0,0.0,0,88.9,5.0,2023,68
Marvin Jones,DET,2,2,22,0,1.0,17,8.5,5,2.5,8.5,0,,0,0.0,0,112.5,5.0,2023,68
David Montgomery,DET,6,2,20,0,1.0,-8,-4.0,28,14.0,0.5,0,,1,16.7,0,43.7,5.0,2023,68
Jameson Williams,DET,3,2,2,0,,-4,-2.0,6,3.0,1.0,0,,1,33.3,0,70.1,5.0,2023,68
Zonovan Knight,DET,1,1,8,0,,-5,-5.0,13,13.0,-5.0,0,,0,0.0,0,100.0,5.0,2023,68
