Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Derek Carr,NOR,18,26,183,11.0,39.3,249,9.6,84,4.7,3.2,99,5.5,1,4.0%,5,20.0%,2,13,1,0,3,10.3%,1,5.0,5.0,2023,71
Mac Jones,NWE,12,22,110,4.0,16.7,202,9.2,70,5.8,3.2,40,3.3,0,0.0%,4,18.2%,2,3,0,1,3,12.5%,0,,5.0,2023,71
Bailey Zappe,NWE,3,9,22,,,139,15.4,9,3.0,1.0,13,4.3,0,0.0%,5,55.6%,0,2,2,0,2,22.2%,0,,5.0,2023,71
